Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	transmembrane receptor protein phosphatase activity (GO:0019198)	2/16	4.668994e-03	3.128226e-01	0	0	2.233633e+01	1.198749e+02	PTPRT;PTPRD
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	2/16	4.668994e-03	3.128226e-01	0	0	2.233633e+01	1.198749e+02	PTPRT;PTPRD
GO_Molecular_Function_2021	chemorepellent activity (GO:0045499)	2/25	1.123908e-02	3.219728e-01	0	0	1.358987e+01	6.099619e+01	SEMA3E;NRG1
GO_Molecular_Function_2021	7S RNA binding (GO:0008312)	1/5	3.183960e-02	3.219728e-01	0	0	3.880273e+01	1.337547e+02	SRP54
GO_Molecular_Function_2021	creatine kinase activity (GO:0004111)	1/5	3.183960e-02	3.219728e-01	0	0	3.880273e+01	1.337547e+02	MAP4K4
GO_Molecular_Function_2021	phosphodiesterase I activity (GO:0004528)	1/5	3.183960e-02	3.219728e-01	0	0	3.880273e+01	1.337547e+02	ENPP3
GO_Molecular_Function_2021	ErbB-3 class receptor binding (GO:0043125)	1/5	3.183960e-02	3.219728e-01	0	0	3.880273e+01	1.337547e+02	NRG1
GO_Molecular_Function_2021	phosphotransferase activity, nitrogenous group as acceptor (GO:0016775)	1/5	3.183960e-02	3.219728e-01	0	0	3.880273e+01	1.337547e+02	MAP4K4
GO_Molecular_Function_2021	glial cell-derived neurotrophic factor receptor activity (GO:0016167)	1/5	3.183960e-02	3.219728e-01	0	0	3.880273e+01	1.337547e+02	GFRA2
GO_Molecular_Function_2021	glutathione transmembrane transporter activity (GO:0034634)	1/5	3.183960e-02	3.219728e-01	0	0	3.880273e+01	1.337547e+02	SLC13A3
GO_Molecular_Function_2021	STAT family protein binding (GO:0097677)	1/6	3.808578e-02	3.219728e-01	0	0	3.104062e+01	1.014381e+02	PTPRT
GO_Molecular_Function_2021	L-serine transmembrane transporter activity (GO:0015194)	1/6	3.808578e-02	3.219728e-01	0	0	3.104062e+01	1.014381e+02	SFXN1
GO_Molecular_Function_2021	tripeptide transmembrane transporter activity (GO:0042937)	1/6	3.808578e-02	3.219728e-01	0	0	3.104062e+01	1.014381e+02	SLC13A3
GO_Molecular_Function_2021	3',5'-cyclic-GMP phosphodiesterase activity (GO:0047555)	1/7	4.429197e-02	3.219728e-01	0	0	2.586589e+01	8.062272e+01	PDE1C
GO_Molecular_Function_2021	organic acid:sodium symporter activity (GO:0005343)	1/7	4.429197e-02	3.219728e-01	0	0	2.586589e+01	8.062272e+01	SLC13A3
GO_Molecular_Function_2021	succinate transmembrane transporter activity (GO:0015141)	1/7	4.429197e-02	3.219728e-01	0	0	2.586589e+01	8.062272e+01	SLC13A3
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine kinase activator activity (GO:0030297)	1/7	4.429197e-02	3.219728e-01	0	0	2.586589e+01	8.062272e+01	NRG1
GO_Molecular_Function_2021	MutSalpha complex binding (GO:0032407)	1/7	4.429197e-02	3.219728e-01	0	0	2.586589e+01	8.062272e+01	MCM9
GO_Molecular_Function_2021	tubulin binding (GO:0015631)	5/307	4.892566e-02	3.219728e-01	0	0	2.612823e+00	7.884072e+00	AGBL4;LRPPRC;NCALD;DLGAP5;MAP4K4
GO_Molecular_Function_2021	serine transmembrane transporter activity (GO:0022889)	1/8	5.045843e-02	3.219728e-01	0	0	2.216964e+01	6.621198e+01	SFXN1
GO_Molecular_Function_2021	xylosyltransferase activity (GO:0042285)	1/8	5.045843e-02	3.219728e-01	0	0	2.216964e+01	6.621198e+01	LARGE1
GO_Molecular_Function_2021	potassium ion binding (GO:0030955)	1/9	5.658541e-02	3.359281e-01	0	0	1.939746e+01	5.570959e+01	HDAC4
GO_Molecular_Function_2021	nucleoside-triphosphate diphosphatase activity (GO:0047429)	1/10	6.267316e-02	3.359281e-01	0	0	1.724132e+01	4.775539e+01	ENPP3
GO_Molecular_Function_2021	activin receptor binding (GO:0070697)	1/10	6.267316e-02	3.359281e-01	0	0	1.724132e+01	4.775539e+01	MAGI2
GO_Molecular_Function_2021	G-quadruplex DNA binding (GO:0051880)	1/10	6.267316e-02	3.359281e-01	0	0	1.724132e+01	4.775539e+01	CNBP
GO_Molecular_Function_2021	outward rectifier potassium channel activity (GO:0015271)	1/11	6.872193e-02	3.541823e-01	0	0	1.551641e+01	4.154808e+01	KCND3
GO_Molecular_Function_2021	aspartic-type peptidase activity (GO:0070001)	1/12	7.473197e-02	3.542659e-01	0	0	1.410511e+01	3.658651e+01	PGC
GO_Molecular_Function_2021	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization (GO:1902282)	1/12	7.473197e-02	3.542659e-01	0	0	1.410511e+01	3.658651e+01	KCND3
GO_Molecular_Function_2021	I-SMAD binding (GO:0070411)	1/13	8.070352e-02	3.542659e-01	0	0	1.292904e+01	3.254204e+01	SMAD9
GO_Molecular_Function_2021	alkali metal ion binding (GO:0031420)	1/13	8.070352e-02	3.542659e-01	0	0	1.292904e+01	3.254204e+01	HDAC4
GO_Molecular_Function_2021	protein tyrosine phosphatase activity (GO:0004725)	2/74	8.260510e-02	3.542659e-01	0	0	4.330490e+00	1.079887e+01	PTPRT;PTPRD
GO_Molecular_Function_2021	aspartic-type endopeptidase activity (GO:0004190)	1/15	9.253213e-02	3.542659e-01	0	0	1.108092e+01	2.637479e+01	PGC
GO_Molecular_Function_2021	mannose binding (GO:0005537)	1/15	9.253213e-02	3.542659e-01	0	0	1.108092e+01	2.637479e+01	LMAN1
GO_Molecular_Function_2021	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008)	1/15	9.253213e-02	3.542659e-01	0	0	1.108092e+01	2.637479e+01	KCND3
GO_Molecular_Function_2021	heparan sulfate sulfotransferase activity (GO:0034483)	1/15	9.253213e-02	3.542659e-01	0	0	1.108092e+01	2.637479e+01	HS6ST3
GO_Molecular_Function_2021	hydrolase activity, hydrolyzing N-glycosyl compounds (GO:0016799)	1/16	9.838969e-02	3.563302e-01	0	0	1.034167e+01	2.398046e+01	MACROD1
GO_Molecular_Function_2021	C4-dicarboxylate transmembrane transporter activity (GO:0015556)	1/16	9.838969e-02	3.563302e-01	0	0	1.034167e+01	2.398046e+01	SLC13A3
GO_Molecular_Function_2021	adrenergic receptor binding (GO:0031690)	1/17	1.042097e-01	3.606725e-01	0	0	9.694824e+00	2.192339e+01	MAGI2
GO_Molecular_Function_2021	histone deacetylase activity (GO:0004407)	1/19	1.157382e-01	3.606725e-01	0	0	8.616753e+00	1.858138e+01	HDAC4
GO_Molecular_Function_2021	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines (GO:0016814)	1/19	1.157382e-01	3.606725e-01	0	0	8.616753e+00	1.858138e+01	GDA
GO_Molecular_Function_2021	SUMO transferase activity (GO:0019789)	1/19	1.157382e-01	3.606725e-01	0	0	8.616753e+00	1.858138e+01	HDAC4
GO_Molecular_Function_2021	ankyrin binding (GO:0030506)	1/19	1.157382e-01	3.606725e-01	0	0	8.616753e+00	1.858138e+01	NRCAM
GO_Molecular_Function_2021	protein tyrosine kinase activator activity (GO:0030296)	1/19	1.157382e-01	3.606725e-01	0	0	8.616753e+00	1.858138e+01	NRG1
GO_Molecular_Function_2021	3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	1/21	1.271194e-01	3.783593e-01	0	0	7.754297e+00	1.599423e+01	PDE1C
GO_Molecular_Function_2021	mannosyltransferase activity (GO:0000030)	1/22	1.327554e-01	3.783593e-01	0	0	7.384673e+00	1.491148e+01	TMTC1
GO_Molecular_Function_2021	semaphorin receptor binding (GO:0030215)	1/23	1.383553e-01	3.783593e-01	0	0	7.048651e+00	1.394174e+01	SEMA3E
GO_Molecular_Function_2021	cyclic-nucleotide phosphodiesterase activity (GO:0004112)	1/23	1.383553e-01	3.783593e-01	0	0	7.048651e+00	1.394174e+01	PDE1C
GO_Molecular_Function_2021	DNA replication origin binding (GO:0003688)	1/23	1.383553e-01	3.783593e-01	0	0	7.048651e+00	1.394174e+01	MCM9
GO_Molecular_Function_2021	fibroblast growth factor receptor binding (GO:0005104)	1/23	1.383553e-01	3.783593e-01	0	0	7.048651e+00	1.394174e+01	FRS3
GO_Molecular_Function_2021	calmodulin-dependent protein kinase activity (GO:0004683)	1/24	1.439193e-01	3.857037e-01	0	0	6.741848e+00	1.306909e+01	CAMK1D
GO_Molecular_Function_2021	phosphatase binding (GO:0019902)	2/114	1.675839e-01	4.297331e-01	0	0	2.778262e+00	4.962730e+00	PTPRT;MAGI2
GO_Molecular_Function_2021	dicarboxylic acid transmembrane transporter activity (GO:0005310)	1/29	1.712090e-01	4.297331e-01	0	0	5.536551e+00	9.771295e+00	SLC13A3
GO_Molecular_Function_2021	metallocarboxypeptidase activity (GO:0004181)	1/29	1.712090e-01	4.297331e-01	0	0	5.536551e+00	9.771295e+00	AGBL4
GO_Molecular_Function_2021	hexosyltransferase activity (GO:0016758)	2/119	1.790669e-01	4.297331e-01	0	0	2.658860e+00	4.573227e+00	TMTC1;LARGE1
GO_Molecular_Function_2021	glucuronosyltransferase activity (GO:0015020)	1/31	1.818816e-01	4.297331e-01	0	0	5.166927e+00	8.806507e+00	LARGE1
GO_Molecular_Function_2021	beta-tubulin binding (GO:0048487)	1/32	1.871667e-01	4.297331e-01	0	0	5.000000e+00	8.378779e+00	LRPPRC
GO_Molecular_Function_2021	neutral amino acid transmembrane transporter activity (GO:0015175)	1/32	1.871667e-01	4.297331e-01	0	0	5.000000e+00	8.378779e+00	SFXN1
GO_Molecular_Function_2021	microtubule binding (GO:0008017)	3/232	1.890861e-01	4.297331e-01	0	0	2.042213e+00	3.401413e+00	LRPPRC;DLGAP5;MAP4K4
GO_Molecular_Function_2021	serotonin receptor activity (GO:0099589)	1/33	1.924178e-01	4.297331e-01	0	0	4.843506e+00	7.982515e+00	HTR1E
GO_Molecular_Function_2021	G protein-coupled serotonin receptor activity (GO:0004993)	1/33	1.924178e-01	4.297331e-01	0	0	4.843506e+00	7.982515e+00	HTR1E
GO_Molecular_Function_2021	non-membrane spanning protein tyrosine kinase activity (GO:0004715)	1/35	2.028194e-01	4.455377e-01	0	0	4.558134e+00	7.272227e+00	ITK
GO_Molecular_Function_2021	phosphoric diester hydrolase activity (GO:0008081)	1/36	2.079702e-01	4.494840e-01	0	0	4.427679e+00	6.953051e+00	ENPP3
GO_Molecular_Function_2021	pentosyltransferase activity (GO:0016763)	1/38	2.181730e-01	4.532151e-01	0	0	4.187922e+00	6.375974e+00	LARGE1
GO_Molecular_Function_2021	carboxypeptidase activity (GO:0004180)	1/38	2.181730e-01	4.532151e-01	0	0	4.187922e+00	6.375974e+00	AGBL4
GO_Molecular_Function_2021	signaling receptor complex adaptor activity (GO:0030159)	1/39	2.232254e-01	4.532151e-01	0	0	4.077508e+00	6.114523e+00	MAGI2
GO_Molecular_Function_2021	G protein-coupled amine receptor activity (GO:0008227)	1/39	2.232254e-01	4.532151e-01	0	0	4.077508e+00	6.114523e+00	HTR1E
GO_Molecular_Function_2021	organic anion transmembrane transporter activity (GO:0008514)	2/144	2.378792e-01	4.693723e-01	0	0	2.187978e+00	3.141920e+00	SLC13A3;SFXN1
GO_Molecular_Function_2021	signal sequence binding (GO:0005048)	1/42	2.381889e-01	4.693723e-01	0	0	3.778582e+00	5.421099e+00	SRP54
GO_Molecular_Function_2021	single-stranded RNA binding (GO:0003727)	1/45	2.528664e-01	4.910739e-01	0	0	3.520419e+00	4.840203e+00	CNBP
GO_Molecular_Function_2021	acetylglucosaminyltransferase activity (GO:0008375)	1/48	2.672633e-01	4.974067e-01	0	0	3.295213e+00	4.348102e+00	LARGE1
GO_Molecular_Function_2021	manganese ion binding (GO:0030145)	1/48	2.672633e-01	4.974067e-01	0	0	3.295213e+00	4.348102e+00	LARGE1
GO_Molecular_Function_2021	cation transmembrane transporter activity (GO:0008324)	1/48	2.672633e-01	4.974067e-01	0	0	3.295213e+00	4.348102e+00	SFXN1
GO_Molecular_Function_2021	exonuclease activity (GO:0004527)	1/49	2.720008e-01	4.992891e-01	0	0	3.226400e+00	4.200612e+00	ENPP3
GO_Molecular_Function_2021	L-amino acid transmembrane transporter activity (GO:0015179)	1/53	2.906488e-01	5.238260e-01	0	0	2.977614e+00	3.679258e+00	SFXN1
GO_Molecular_Function_2021	pyrophosphatase activity (GO:0016462)	1/54	2.952363e-01	5.238260e-01	0	0	2.921285e+00	3.563907e+00	ENPP3
GO_Molecular_Function_2021	metalloexopeptidase activity (GO:0008235)	1/55	2.997943e-01	5.238260e-01	0	0	2.867043e+00	3.453808e+00	AGBL4
GO_Molecular_Function_2021	receptor tyrosine kinase binding (GO:0030971)	1/56	3.043231e-01	5.238260e-01	0	0	2.814773e+00	3.348637e+00	NRG1
GO_Molecular_Function_2021	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	1/57	3.088228e-01	5.238260e-01	0	0	2.764369e+00	3.248100e+00	HDAC4
GO_Molecular_Function_2021	carboxylic acid transmembrane transporter activity (GO:0046943)	1/57	3.088228e-01	5.238260e-01	0	0	2.764369e+00	3.248100e+00	SLC13A3
GO_Molecular_Function_2021	transition metal ion binding (GO:0046914)	4/445	3.232757e-01	5.414867e-01	0	0	1.409887e+00	1.592114e+00	HDAC4;GDA;ENPP3;LARGE1
GO_Molecular_Function_2021	protein kinase activator activity (GO:0030295)	1/63	3.352210e-01	5.545631e-01	0	0	2.496094e+00	2.728144e+00	NRG1
GO_Molecular_Function_2021	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	2/190	3.472063e-01	5.673859e-01	0	0	1.648769e+00	1.744127e+00	PTPRT;HDAC4
GO_Molecular_Function_2021	GDP binding (GO:0019003)	1/67	3.522614e-01	5.687112e-01	0	0	2.344342e+00	2.446043e+00	SRP54
GO_Molecular_Function_2021	zinc ion binding (GO:0008270)	3/336	3.689856e-01	5.879505e-01	0	0	1.396968e+00	1.392774e+00	HDAC4;GDA;ENPP3
GO_Molecular_Function_2021	protein tyrosine kinase binding (GO:1990782)	1/72	3.729537e-01	5.879505e-01	0	0	2.178697e+00	2.148851e+00	NRG1
GO_Molecular_Function_2021	protein serine/threonine kinase activity (GO:0004674)	3/344	3.830017e-01	5.967701e-01	0	0	1.363636e+00	1.308703e+00	CAMK1D;MAP3K8;MAP4K4
GO_Molecular_Function_2021	GTPase activity (GO:0003924)	2/216	4.069846e-01	6.209028e-01	0	0	1.446538e+00	1.300408e+00	SRP54;NUGGC
GO_Molecular_Function_2021	metalloendopeptidase activity (GO:0004222)	1/82	4.123907e-01	6.209028e-01	0	0	1.908758e+00	1.690747e+00	THSD4
GO_Molecular_Function_2021	voltage-gated potassium channel activity (GO:0005249)	1/82	4.123907e-01	6.209028e-01	0	0	1.908758e+00	1.690747e+00	KCND3
