Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	4/66	6.666681e-04	1.851697e-01	0	0	1.102225e+01	8.060810e+01	PTPRR;ERBIN;NRG1;PTK2
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	3/32	9.201689e-04	1.851697e-01	0	0	1.755172e+01	1.227033e+02	PTPRR;ERBIN;NRG1
GO_Biological_Process_2021	peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity (GO:1990264)	2/8	9.762902e-04	1.851697e-01	0	0	5.614124e+01	3.891571e+02	PTPRT;PTPRB
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	6/269	5.706764e-03	3.169704e-01	0	0	3.925755e+00	2.028086e+01	CEMIP;APELA;NUMB;SEMA3E;PTK2;MAP4K4
GO_Biological_Process_2021	heparan sulfate proteoglycan biosynthetic process (GO:0015012)	2/19	5.710670e-03	3.169704e-01	0	0	1.980359e+01	1.022938e+02	EXT1;HS6ST3
GO_Biological_Process_2021	heparan sulfate proteoglycan metabolic process (GO:0030201)	2/21	6.958486e-03	3.169704e-01	0	0	1.771722e+01	8.801547e+01	EXT1;HS6ST3
GO_Biological_Process_2021	regulation of cell-matrix adhesion (GO:0001952)	3/65	7.020844e-03	3.169704e-01	0	0	8.196030e+00	4.064306e+01	SEMA3E;PTK2;MAP4K4
GO_Biological_Process_2021	positive regulation of receptor internalization (GO:0002092)	2/23	8.318090e-03	3.169704e-01	0	0	1.602825e+01	7.676445e+01	APELA;TBC1D5
GO_Biological_Process_2021	protein dephosphorylation (GO:0006470)	4/139	9.862846e-03	3.169704e-01	0	0	5.043423e+00	2.329547e+01	PTPRD;PTPRT;PTPRB;PTPRR
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	4/140	1.010688e-02	3.169704e-01	0	0	5.006085e+00	2.300065e+01	PTPRD;PTPRT;GFRA2;PTK2
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	5/221	1.075989e-02	3.169704e-01	0	0	3.958132e+00	1.793798e+01	CEMIP;NUMB;SEMA3E;PTK2;MAP4K4
GO_Biological_Process_2021	dephosphorylation (GO:0016311)	4/153	1.364111e-02	3.169704e-01	0	0	4.566304e+00	1.961076e+01	PTPRD;PTPRT;PTPRB;PTPRR
GO_Biological_Process_2021	negative regulation of cell-matrix adhesion (GO:0001953)	2/32	1.574556e-02	3.169704e-01	0	0	1.121469e+01	4.655438e+01	SEMA3E;MAP4K4
GO_Biological_Process_2021	collagen fibril organization (GO:0030199)	3/89	1.645925e-02	3.169704e-01	0	0	5.901610e+00	2.423713e+01	COL4A2;COL24A1;COL4A4
GO_Biological_Process_2021	peptidyl-tyrosine dephosphorylation (GO:0035335)	2/35	1.866949e-02	3.169704e-01	0	0	1.019363e+01	4.057947e+01	PTPRT;PTPRB
GO_Biological_Process_2021	glycosaminoglycan biosynthetic process (GO:0006024)	3/97	2.064783e-02	3.169704e-01	0	0	5.397163e+00	2.094178e+01	EXT1;CEMIP;GPC5
GO_Biological_Process_2021	negative regulation of cell-substrate adhesion (GO:0010812)	2/40	2.400440e-02	3.169704e-01	0	0	8.850134e+00	3.300673e+01	SEMA3E;MAP4K4
GO_Biological_Process_2021	regulation of cell-cell adhesion (GO:0022407)	2/43	2.746896e-02	3.169704e-01	0	0	8.201323e+00	2.948128e+01	PTPRR;PTK2
GO_Biological_Process_2021	pyrimidine nucleotide metabolic process (GO:0006220)	1/5	2.964490e-02	3.169704e-01	0	0	4.175630e+01	1.469181e+02	ENPP3
GO_Biological_Process_2021	apoptotic chromosome condensation (GO:0030263)	1/5	2.964490e-02	3.169704e-01	0	0	4.175630e+01	1.469181e+02	DFFB
