Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090	3/54	6.588526e-04	5.657313e-02	0	0	1.949608e+01	1.428090e+02	COL4A2;COL24A1;COL4A4
Reactome_2016	Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	3/63	1.033779e-03	5.657313e-02	0	0	1.656417e+01	1.138709e+02	COL4A2;COL24A1;COL4A4
Reactome_2016	Axon guidance Homo sapiens R-HSA-422475	7/515	1.146753e-03	5.657313e-02	0	0	4.780758e+00	3.236966e+01	COL4A2;COL4A4;NUMB;NRG1;SEMA3E;NRCAM;SRGAP3
Reactome_2016	Collagen formation Homo sapiens R-HSA-1474290	3/85	2.447893e-03	9.057203e-02	0	0	1.210671e+01	7.279191e+01	COL24A1;COL4A2;COL4A4
Reactome_2016	NCAM1 interactions Homo sapiens R-HSA-419037	2/37	6.058090e-03	1.655908e-01	0	0	1.864356e+01	9.520074e+01	COL4A2;COL4A4
Reactome_2016	Nuclear signaling by ERBB4 Homo sapiens R-HSA-1251985	2/39	6.713139e-03	1.655908e-01	0	0	1.763403e+01	8.823518e+01	WWOX;NRG1
Reactome_2016	Developmental Biology Homo sapiens R-HSA-1266738	7/786	1.155234e-02	2.442495e-01	0	0	3.074134e+00	1.371330e+01	COL4A2;COL4A4;NUMB;NRG1;SEMA3E;NRCAM;SRGAP3
Reactome_2016	Sodium-coupled sulphate, di- and tri-carboxylate transporters Homo sapiens R-HSA-433137	1/5	1.565251e-02	2.487061e-01	0	0	8.037500e+01	3.341288e+02	SLC13A3
Reactome_2016	GRB7 events in ERBB2 signaling Homo sapiens R-HSA-1306955	1/5	1.565251e-02	2.487061e-01	0	0	8.037500e+01	3.341288e+02	NRG1
Reactome_2016	Integrin cell surface interactions Homo sapiens R-HSA-216083	2/67	1.893307e-02	2.487061e-01	0	0	1.002371e+01	3.976250e+01	COL4A2;COL4A4
Reactome_2016	Signaling by NOTCH1 Homo sapiens R-HSA-1980143	2/72	2.166900e-02	2.487061e-01	0	0	9.305386e+00	3.565706e+01	HDAC4;NUMB
Reactome_2016	Neurofascin interactions Homo sapiens R-HSA-447043	1/7	2.184581e-02	2.487061e-01	0	0	5.357796e+01	2.048685e+02	NRCAM
Reactome_2016	NrCAM interactions Homo sapiens R-HSA-447038	1/7	2.184581e-02	2.487061e-01	0	0	5.357796e+01	2.048685e+02	NRCAM
Reactome_2016	Inactivation of Cdc42 and Rac Homo sapiens R-HSA-428543	1/9	2.800075e-02	2.953948e-01	0	0	4.017944e+01	1.436625e+02	SRGAP3
Reactome_2016	Purine catabolism Homo sapiens R-HSA-74259	1/10	3.106392e-02	2.953948e-01	0	0	3.571326e+01	1.239860e+02	GDA
Reactome_2016	L1CAM interactions Homo sapiens R-HSA-373760	2/96	3.684788e-02	2.953948e-01	0	0	6.921172e+00	2.284649e+01	NUMB;NRCAM
Reactome_2016	Serotonin receptors Homo sapiens R-HSA-390666	1/12	3.716178e-02	2.953948e-01	0	0	2.921701e+01	9.619626e+01	HTR1E
Reactome_2016	ERBB2 Activates PTK6 Signaling Homo sapiens R-HSA-8847993	1/13	4.019653e-02	2.953948e-01	0	0	2.678091e+01	8.607318e+01	NRG1
Reactome_2016	Downregulation of ERBB2:ERBB3 signaling Homo sapiens R-HSA-1358803	1/13	4.019653e-02	2.953948e-01	0	0	2.678091e+01	8.607318e+01	NRG1
Reactome_2016	Bile salt and organic anion SLC transporters Homo sapiens R-HSA-425471	1/14	4.322187e-02	2.953948e-01	0	0	2.471960e+01	7.765437e+01	SLC13A3
Reactome_2016	ERBB2 Regulates Cell Motility Homo sapiens R-HSA-6785631	1/15	4.623783e-02	2.953948e-01	0	0	2.295276e+01	7.055581e+01	NRG1
Reactome_2016	PI3K events in ERBB2 signaling Homo sapiens R-HSA-1963642	1/16	4.924442e-02	2.953948e-01	0	0	2.142151e+01	6.449928e+01	NRG1
Reactome_2016	GRB2 events in ERBB2 signaling Homo sapiens R-HSA-1963640	1/16	4.924442e-02	2.953948e-01	0	0	2.142151e+01	6.449928e+01	NRG1
Reactome_2016	Nucleotide-like (purinergic) receptors Homo sapiens R-HSA-418038	1/16	4.924442e-02	2.953948e-01	0	0	2.142151e+01	6.449928e+01	ADORA1
Reactome_2016	NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	3/266	5.156119e-02	2.953948e-01	0	0	3.740304e+00	1.108995e+01	COL4A2;COL4A4;NRG1
Reactome_2016	SHC1 events in ERBB2 signaling Homo sapiens R-HSA-1250196	1/18	5.522967e-02	2.953948e-01	0	0	1.889943e+01	5.473757e+01	NRG1
Reactome_2016	Signaling by NOTCH Homo sapiens R-HSA-157118	2/122	5.664076e-02	2.953948e-01	0	0	5.414481e+00	1.554512e+01	HDAC4;NUMB
Reactome_2016	Other semaphorin interactions Homo sapiens R-HSA-416700	1/19	5.820837e-02	2.953948e-01	0	0	1.784857e+01	5.075644e+01	SEMA3E
Reactome_2016	Scavenging by Class A Receptors Homo sapiens R-HSA-3000480	1/19	5.820837e-02	2.953948e-01	0	0	1.784857e+01	5.075644e+01	COL4A2
Reactome_2016	Extracellular matrix organization Homo sapiens R-HSA-1474244	3/283	5.987732e-02	2.953948e-01	0	0	3.510179e+00	9.882758e+00	COL24A1;COL4A2;COL4A4
Reactome_2016	Nephrin interactions Homo sapiens R-HSA-373753	1/22	6.708913e-02	3.102872e-01	0	0	1.529647e+01	4.132697e+01	MAGI2
Reactome_2016	SALM protein interactions at the synapse Homo sapiens R-HSA-8849932	1/22	6.708913e-02	3.102872e-01	0	0	1.529647e+01	4.132697e+01	PTPRD
Reactome_2016	Recycling pathway of L1 Homo sapiens R-HSA-437239	1/26	7.880205e-02	3.534153e-01	0	0	1.284645e+01	3.264047e+01	NUMB
Reactome_2016	Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095	1/29	8.749166e-02	3.808460e-01	0	0	1.146832e+01	2.793925e+01	NRCAM
Reactome_2016	Activated NOTCH1 Transmits Signal to the Nucleus Homo sapiens R-HSA-2122948	1/30	9.037023e-02	3.821370e-01	0	0	1.107230e+01	2.661605e+01	NUMB
Reactome_2016	Signaling by Robo receptor Homo sapiens R-HSA-376176	1/32	9.610059e-02	3.950802e-01	0	0	1.035692e+01	2.425963e+01	SRGAP3
Reactome_2016	Purine metabolism Homo sapiens R-HSA-73847	1/34	1.017954e-01	4.071817e-01	0	0	9.728250e+00	2.222701e+01	GDA
Reactome_2016	Signaling by PDGF Homo sapiens R-HSA-186797	3/364	1.072052e-01	4.175361e-01	0	0	2.711357e+00	6.054489e+00	COL4A2;COL4A4;NRG1
Reactome_2016	Amine ligand-binding receptors Homo sapiens R-HSA-375280	1/43	1.269882e-01	4.819041e-01	0	0	7.640169e+00	1.576672e+01	HTR1E
Reactome_2016	Signaling by ERBB2 Homo sapiens R-HSA-1227986	1/45	1.324915e-01	4.902185e-01	0	0	7.292155e+00	1.473917e+01	NRG1
Reactome_2016	NOTCH1 Intracellular Domain Regulates Transcription Homo sapiens R-HSA-2122947	1/47	1.379606e-01	4.980041e-01	0	0	6.974404e+00	1.381481e+01	HDAC4
Reactome_2016	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants Homo sapiens R-HSA-2894862	1/57	1.648012e-01	5.294948e-01	0	0	5.726094e+00	1.032423e+01	HDAC4
Reactome_2016	Signaling by NOTCH1 in Cancer Homo sapiens R-HSA-2644603	1/57	1.648012e-01	5.294948e-01	0	0	5.726094e+00	1.032423e+01	HDAC4
Reactome_2016	Signaling by NOTCH1 PEST Domain Mutants in Cancer Homo sapiens R-HSA-2644602	1/57	1.648012e-01	5.294948e-01	0	0	5.726094e+00	1.032423e+01	HDAC4
Reactome_2016	Constitutive Signaling by NOTCH1 PEST Domain Mutants Homo sapiens R-HSA-2644606	1/57	1.648012e-01	5.294948e-01	0	0	5.726094e+00	1.032423e+01	HDAC4
