Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of receptor internalization (GO:0002092)	2/23	3.079024e-03	2.351553e-01	0	0	2.708435e+01	1.566327e+02	TBC1D5;MAGI2
GO_Biological_Process_2021	regulation of receptor internalization (GO:0002090)	2/36	7.439373e-03	2.351553e-01	0	0	1.671765e+01	8.193266e+01	TBC1D5;MAGI2
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	3/114	8.086139e-03	2.351553e-01	0	0	7.762241e+00	3.739540e+01	PTPRT;MAGI2;SRGAP3
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	2/44	1.096603e-02	2.351553e-01	0	0	1.352789e+01	6.105074e+01	TBC1D5;MAGI2
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	3/144	1.518331e-02	2.351553e-01	0	0	6.101449e+00	2.555018e+01	PTPRT;MAGI2;SRGAP3
GO_Biological_Process_2021	protein side chain deglutamylation (GO:0035610)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	AGBL4
GO_Biological_Process_2021	aggresome assembly (GO:0070842)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	PRKN
GO_Biological_Process_2021	alpha-beta T cell differentiation (GO:0046632)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	ITK
GO_Biological_Process_2021	pyrimidine nucleotide metabolic process (GO:0006220)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	ENPP3
GO_Biological_Process_2021	C-terminal protein deglutamylation (GO:0035609)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	AGBL4
GO_Biological_Process_2021	negative regulation of mast cell activation involved in immune response (GO:0033007)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	ENPP3
GO_Biological_Process_2021	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	PRKN
GO_Biological_Process_2021	positive regulation of neurotransmitter transport (GO:0051590)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	PRKN
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	SRP54
GO_Biological_Process_2021	nucleoside triphosphate catabolic process (GO:0009143)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	ENPP3
GO_Biological_Process_2021	protein de-ADP-ribosylation (GO:0051725)	1/5	1.787250e-02	2.351553e-01	0	0	7.015493e+01	2.823380e+02	MACROD1
GO_Biological_Process_2021	positive regulation of mitotic cell cycle phase transition (GO:1901992)	2/58	1.855264e-02	2.351553e-01	0	0	1.013878e+01	4.042475e+01	DLGAP5;CDC25A
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	3/158	1.939270e-02	2.351553e-01	0	0	5.546424e+00	2.186876e+01	WWOX;MAGI2;SMAD9
GO_Biological_Process_2021	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	PRKN
GO_Biological_Process_2021	establishment of mitochondrion localization, microtubule-mediated (GO:0034643)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	LRPPRC
GO_Biological_Process_2021	regulation of retrograde transport, endosome to Golgi (GO:1905279)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	PRKN
GO_Biological_Process_2021	free ubiquitin chain polymerization (GO:0010994)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	PRKN
GO_Biological_Process_2021	negative regulation of mast cell activation (GO:0033004)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	ENPP3
GO_Biological_Process_2021	response to manganese ion (GO:0010042)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	PRKN
GO_Biological_Process_2021	inclusion body assembly (GO:0070841)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	PRKN
GO_Biological_Process_2021	regulation of glucokinase activity (GO:0033131)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	PRKN
GO_Biological_Process_2021	T-tubule organization (GO:0033292)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	MYOF
GO_Biological_Process_2021	protein K27-linked ubiquitination (GO:0044314)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	PRKN
GO_Biological_Process_2021	protein K29-linked ubiquitination (GO:0035519)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	PRKN
GO_Biological_Process_2021	regulation of protein targeting (GO:1903533)	1/6	2.140903e-02	2.351553e-01	0	0	5.612113e+01	2.157264e+02	PRKN
GO_Biological_Process_2021	adenylate cyclase-inhibiting serotonin receptor signaling pathway (GO:0007198)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	HTR1E
GO_Biological_Process_2021	exocrine system development (GO:0035272)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	SRP54
GO_Biological_Process_2021	purine-containing compound metabolic process (GO:0072521)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	MACROD1
GO_Biological_Process_2021	gamma-delta T cell activation (GO:0046629)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	ITK
GO_Biological_Process_2021	positive regulation of cytoplasmic translation (GO:2000767)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	CNBP
GO_Biological_Process_2021	glomerular epithelial cell development (GO:0072310)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	MAGI2
GO_Biological_Process_2021	glomerular visceral epithelial cell development (GO:0072015)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	MAGI2
GO_Biological_Process_2021	negative regulation of neurotransmitter secretion (GO:0046929)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	PRKN
GO_Biological_Process_2021	regulation of dopamine metabolic process (GO:0042053)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	PRKN
GO_Biological_Process_2021	positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	PRKN
GO_Biological_Process_2021	serine transport (GO:0032329)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	SFXN1
GO_Biological_Process_2021	positive regulation of respiratory burst (GO:0060267)	1/7	2.493300e-02	2.351553e-01	0	0	4.676526e+01	1.726369e+02	CAMK1D
