Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	nervous system development (GO:0007399)	6/447	1.137961e-03	1.619348e-01	0	0	5.646548e+00	3.827522e+01	HDAC4;ROBO2;GDA;MYT1L;ADORA1;NRG1
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	2/32	3.247896e-03	1.619348e-01	0	0	2.603529e+01	1.491757e+02	ERBIN;NRG1
GO_Biological_Process_2021	positive regulation of cell projection organization (GO:0031346)	3/117	3.694358e-03	1.619348e-01	0	0	1.043842e+01	5.846506e+01	PTPRD;ROBO2;TOX
GO_Biological_Process_2021	regulation of synapse assembly (GO:0051963)	2/47	6.901373e-03	1.619348e-01	0	0	1.734379e+01	8.630331e+01	ROBO2;PTPRD
GO_Biological_Process_2021	negative regulation of synapse organization (GO:1905809)	1/5	1.318115e-02	1.619348e-01	0	0	9.587981e+01	4.150606e+02	ROBO2
GO_Biological_Process_2021	cerebral cortex neuron differentiation (GO:0021895)	1/5	1.318115e-02	1.619348e-01	0	0	9.587981e+01	4.150606e+02	TOX
GO_Biological_Process_2021	positive regulation of DNA demethylation (GO:1901537)	1/5	1.318115e-02	1.619348e-01	0	0	9.587981e+01	4.150606e+02	TOX
GO_Biological_Process_2021	axon choice point recognition (GO:0016198)	1/5	1.318115e-02	1.619348e-01	0	0	9.587981e+01	4.150606e+02	ROBO2
GO_Biological_Process_2021	glutathione transport (GO:0034635)	1/5	1.318115e-02	1.619348e-01	0	0	9.587981e+01	4.150606e+02	SLC13A3
GO_Biological_Process_2021	response to denervation involved in regulation of muscle adaptation (GO:0014894)	1/5	1.318115e-02	1.619348e-01	0	0	9.587981e+01	4.150606e+02	HDAC4
GO_Biological_Process_2021	cardiac endothelial cell differentiation (GO:0003348)	1/5	1.318115e-02	1.619348e-01	0	0	9.587981e+01	4.150606e+02	NRG1
GO_Biological_Process_2021	cardiac muscle cell myoblast differentiation (GO:0060379)	1/5	1.318115e-02	1.619348e-01	0	0	9.587981e+01	4.150606e+02	NRG1
GO_Biological_Process_2021	endocardial cell differentiation (GO:0060956)	1/5	1.318115e-02	1.619348e-01	0	0	9.587981e+01	4.150606e+02	NRG1
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	2/66	1.326272e-02	1.619348e-01	0	0	1.218321e+01	5.266556e+01	ERBIN;NRG1
