Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	HS-GAG biosynthesis Homo sapiens R-HSA-2022928	2/31	1.417469e-03	2.154553e-01	0	0	4.043611e+01	2.652157e+02	GPC5;HS6ST3
Reactome_2016	Heparan sulfate/heparin (HS-GAG) metabolism Homo sapiens R-HSA-1638091	2/54	4.250330e-03	2.436797e-01	0	0	2.252489e+01	1.230030e+02	GPC5;HS6ST3
Reactome_2016	GRB7 events in ERBB2 signaling Homo sapiens R-HSA-1306955	1/5	8.968455e-03	2.436797e-01	0	0	1.425714e+02	6.720877e+02	NRG1
Reactome_2016	Release of Hh-Np from the secreting cell Homo sapiens R-HSA-5362798	1/8	1.431197e-02	2.436797e-01	0	0	8.145714e+01	3.459207e+02	GPC5
Reactome_2016	Activation of Ca-permeable Kainate Receptor Homo sapiens R-HSA-451308	1/10	1.785874e-02	2.436797e-01	0	0	6.334921e+01	2.549972e+02	NCALD
Reactome_2016	Ionotropic activity of Kainate Receptors Homo sapiens R-HSA-451306	1/10	1.785874e-02	2.436797e-01	0	0	6.334921e+01	2.549972e+02	NCALD
Reactome_2016	Synthesis of PIPs at the late endosome membrane Homo sapiens R-HSA-1660517	1/10	1.785874e-02	2.436797e-01	0	0	6.334921e+01	2.549972e+02	VAC14
Reactome_2016	Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316	2/121	1.999966e-02	2.436797e-01	0	0	9.809689e+00	3.837589e+01	GPC5;HS6ST3
Reactome_2016	Defective EXT2 causes exostoses 2 Homo sapiens R-HSA-3656237	1/12	2.139311e-02	2.436797e-01	0	0	5.182597e+01	1.992546e+02	GPC5
Reactome_2016	Defective EXT1 causes exostoses 1, TRPS2 and CHDS Homo sapiens R-HSA-3656253	1/12	2.139311e-02	2.436797e-01	0	0	5.182597e+01	1.992546e+02	GPC5
Reactome_2016	ERBB2 Activates PTK6 Signaling Homo sapiens R-HSA-8847993	1/13	2.315565e-02	2.436797e-01	0	0	4.750476e+01	1.788800e+02	NRG1
Reactome_2016	Downregulation of ERBB2:ERBB3 signaling Homo sapiens R-HSA-1358803	1/13	2.315565e-02	2.436797e-01	0	0	4.750476e+01	1.788800e+02	NRG1
Reactome_2016	Synthesis of PIPs at the early endosome membrane Homo sapiens R-HSA-1660516	1/14	2.491511e-02	2.436797e-01	0	0	4.384835e+01	1.619004e+02	VAC14
Reactome_2016	ERBB2 Regulates Cell Motility Homo sapiens R-HSA-6785631	1/15	2.667148e-02	2.436797e-01	0	0	4.071429e+01	1.475551e+02	NRG1
Reactome_2016	PI3K events in ERBB2 signaling Homo sapiens R-HSA-1963642	1/16	2.842478e-02	2.436797e-01	0	0	3.799810e+01	1.352920e+02	NRG1
Reactome_2016	GRB2 events in ERBB2 signaling Homo sapiens R-HSA-1963640	1/16	2.842478e-02	2.436797e-01	0	0	3.799810e+01	1.352920e+02	NRG1
Reactome_2016	Synthesis of PIPs at the Golgi membrane Homo sapiens R-HSA-1660514	1/18	3.192218e-02	2.436797e-01	0	0	3.352437e+01	1.154732e+02	VAC14
Reactome_2016	SHC1 events in ERBB2 signaling Homo sapiens R-HSA-1250196	1/18	3.192218e-02	2.436797e-01	0	0	3.352437e+01	1.154732e+02	NRG1
Reactome_2016	Defective B3GALT6 causes EDSP2 and SEMDJL1 Homo sapiens R-HSA-4420332	1/19	3.366628e-02	2.436797e-01	0	0	3.166032e+01	1.073683e+02	GPC5
Reactome_2016	Defective B4GALT7 causes EDS, progeroid type Homo sapiens R-HSA-3560783	1/19	3.366628e-02	2.436797e-01	0	0	3.166032e+01	1.073683e+02	GPC5
Reactome_2016	Defective B3GAT3 causes JDSSDHD Homo sapiens R-HSA-3560801	1/19	3.366628e-02	2.436797e-01	0	0	3.166032e+01	1.073683e+02	GPC5
Reactome_2016	HS-GAG degradation Homo sapiens R-HSA-2024096	1/21	3.714533e-02	2.566405e-01	0	0	2.849143e+01	9.381992e+01	GPC5
Reactome_2016	Diseases associated with glycosaminoglycan metabolism Homo sapiens R-HSA-3560782	1/26	4.578976e-02	2.672289e-01	0	0	2.278743e+01	7.026947e+01	GPC5
Reactome_2016	A tetrasaccharide linker sequence is required for GAG synthesis Homo sapiens R-HSA-1971475	1/26	4.578976e-02	2.672289e-01	0	0	2.278743e+01	7.026947e+01	GPC5
Reactome_2016	CaM pathway Homo sapiens R-HSA-111997	1/26	4.578976e-02	2.672289e-01	0	0	2.278743e+01	7.026947e+01	PDE1C
Reactome_2016	Calmodulin induced events Homo sapiens R-HSA-111933	1/26	4.578976e-02	2.672289e-01	0	0	2.278743e+01	7.026947e+01	PDE1C
Reactome_2016	Phase 1 - inactivation of fast Na+ channels Homo sapiens R-HSA-5576894	1/27	4.750957e-02	2.672289e-01	0	0	2.190989e+01	6.675558e+01	KCND3
Reactome_2016	Ca-dependent events Homo sapiens R-HSA-111996	1/28	4.922637e-02	2.672289e-01	0	0	2.109735e+01	6.353101e+01	PDE1C
Reactome_2016	Activation of Kainate Receptors upon glutamate binding Homo sapiens R-HSA-451326	1/30	5.265094e-02	2.759636e-01	0	0	1.964039e+01	5.782272e+01	NCALD
Reactome_2016	DAG and IP3 signaling Homo sapiens R-HSA-1489509	1/32	5.606352e-02	2.824547e-01	0	0	1.837143e+01	5.293304e+01	PDE1C
