Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Mannose type O-glycan biosynthesis	1/23	5.597578e-02	5.796052e-01	0	0	1.848609e+01	5.329236e+01	LARGE1
KEGG_2021_Human	Glycosaminoglycan biosynthesis	1/53	1.243935e-01	5.796052e-01	0	0	7.809262e+00	1.627689e+01	EXT1
KEGG_2021_Human	Mitophagy	1/68	1.567556e-01	5.796052e-01	0	0	6.056351e+00	1.122282e+01	PRKN
KEGG_2021_Human	Bacterial invasion of epithelial cells	1/77	1.756072e-01	5.796052e-01	0	0	5.336735e+00	9.283280e+00	ACTR3B
KEGG_2021_Human	ECM-receptor interaction	1/88	1.980877e-01	5.796052e-01	0	0	4.659395e+00	7.543772e+00	COL6A5
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	1/97	2.160330e-01	5.796052e-01	0	0	4.220663e+00	6.467423e+00	ACTR3B
KEGG_2021_Human	Progesterone-mediated oocyte maturation	1/100	2.219269e-01	5.796052e-01	0	0	4.092146e+00	6.160346e+00	CDC25A
KEGG_2021_Human	Protein digestion and absorption	1/103	2.277773e-01	5.796052e-01	0	0	3.971188e+00	5.874923e+00	COL6A5
KEGG_2021_Human	T cell receptor signaling pathway	1/104	2.297179e-01	5.796052e-01	0	0	3.932435e+00	5.784232e+00	ITK
KEGG_2021_Human	NF-kappa B signaling pathway	1/104	2.297179e-01	5.796052e-01	0	0	3.932435e+00	5.784232e+00	EDAR
KEGG_2021_Human	Leukocyte transendothelial migration	1/114	2.488624e-01	5.796052e-01	0	0	3.582626e+00	4.982914e+00	ITK
KEGG_2021_Human	AMPK signaling pathway	1/120	2.601245e-01	5.796052e-01	0	0	3.400960e+00	4.579716e+00	TBC1D1
KEGG_2021_Human	Cell cycle	1/124	2.675404e-01	5.796052e-01	0	0	3.289696e+00	4.337414e+00	CDC25A
KEGG_2021_Human	Yersinia infection	1/137	2.911426e-01	5.796052e-01	0	0	2.973289e+00	3.668867e+00	ACTR3B
KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	2.964825e-01	5.796052e-01	0	0	2.908677e+00	3.536274e+00	PRKN
KEGG_2021_Human	Apoptosis	1/142	3.000205e-01	5.796052e-01	0	0	2.867130e+00	3.451750e+00	DFFB
KEGG_2021_Human	Phagosome	1/152	3.174506e-01	5.796052e-01	0	0	2.675902e+00	3.070418e+00	PLA2R1
KEGG_2021_Human	Cellular senescence	1/156	3.243030e-01	5.796052e-01	0	0	2.606320e+00	2.934917e+00	CDC25A
KEGG_2021_Human	Tight junction	1/169	3.461107e-01	5.796052e-01	0	0	2.403061e+00	2.549640e+00	ACTR3B
KEGG_2021_Human	Protein processing in endoplasmic reticulum	1/171	3.494039e-01	5.796052e-01	0	0	2.374550e+00	2.496903e+00	PRKN
KEGG_2021_Human	Tuberculosis	1/180	3.640234e-01	5.796052e-01	0	0	2.254133e+00	2.277885e+00	PLA2R1
KEGG_2021_Human	Chemokine signaling pathway	1/192	3.830163e-01	5.796052e-01	0	0	2.111230e+00	2.026101e+00	ITK
KEGG_2021_Human	Pathogenic Escherichia coli infection	1/197	3.907649e-01	5.796052e-01	0	0	2.056851e+00	1.932719e+00	ACTR3B
KEGG_2021_Human	Focal adhesion	1/201	3.968950e-01	5.796052e-01	0	0	2.015306e+00	1.862311e+00	COL6A5
KEGG_2021_Human	Regulation of actin cytoskeleton	1/218	4.222806e-01	5.796052e-01	0	0	1.855826e+00	1.599880e+00	ACTR3B
KEGG_2021_Human	Chemical carcinogenesis	1/239	4.521970e-01	5.796052e-01	0	0	1.690276e+00	1.341466e+00	CDC25A
KEGG_2021_Human	Shigellosis	1/246	4.618276e-01	5.796052e-01	0	0	1.641399e+00	1.268085e+00	ACTR3B
KEGG_2021_Human	Salmonella infection	1/249	4.659040e-01	5.796052e-01	0	0	1.621297e+00	1.238307e+00	ACTR3B
KEGG_2021_Human	Parkinson disease	1/249	4.659040e-01	5.796052e-01	0	0	1.621297e+00	1.238307e+00	PRKN
KEGG_2021_Human	Endocytosis	1/252	4.699502e-01	5.796052e-01	0	0	1.601675e+00	1.209470e+00	ACTR3B
KEGG_2021_Human	MAPK signaling pathway	1/294	5.235391e-01	6.067399e-01	0	0	1.369158e+00	8.860417e-01	PTPRR
KEGG_2021_Human	Cytokine-cytokine receptor interaction	1/295	5.247480e-01	6.067399e-01	0	0	1.364431e+00	8.798360e-01	EDAR
KEGG_2021_Human	MicroRNAs in cancer	1/310	5.425252e-01	6.082858e-01	0	0	1.297206e+00	7.932686e-01	CDC25A
KEGG_2021_Human	Human papillomavirus infection	1/331	5.663228e-01	6.162925e-01	0	0	1.213358e+00	6.899045e-01	COL6A5
KEGG_2021_Human	PI3K-Akt signaling pathway	1/354	5.909957e-01	6.179914e-01	0	0	1.132971e+00	5.958823e-01	COL6A5
KEGG_2021_Human	Amyotrophic lateral sclerosis	1/364	6.012889e-01	6.179914e-01	0	0	1.101198e+00	5.601569e-01	PRKN
KEGG_2021_Human	Pathways of neurodegeneration	1/475	6.998036e-01	6.998036e-01	0	0	8.385430e-01	2.993226e-01	PRKN
