Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	chemorepellent activity (GO:0045499)	2/25	1.436920e-03	8.046751e-02	0	0	4.030738e+01	2.638220e+02	SEMA3E;NRG1
GO_Molecular_Function_2021	ER retention sequence binding (GO:0046923)	1/5	1.120049e-02	1.087484e-01	0	0	1.133580e+02	5.091810e+02	CEMIP
GO_Molecular_Function_2021	ErbB-3 class receptor binding (GO:0043125)	1/5	1.120049e-02	1.087484e-01	0	0	1.133580e+02	5.091810e+02	NRG1
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine kinase activator activity (GO:0030297)	1/7	1.564628e-02	1.087484e-01	0	0	7.556439e+01	3.141606e+02	NRG1
GO_Molecular_Function_2021	JUN kinase binding (GO:0008432)	1/7	1.564628e-02	1.087484e-01	0	0	7.556439e+01	3.141606e+02	PTK2
GO_Molecular_Function_2021	hyalurononglucosaminidase activity (GO:0004415)	1/8	1.786184e-02	1.087484e-01	0	0	6.476623e+01	2.606898e+02	CEMIP
GO_Molecular_Function_2021	clathrin heavy chain binding (GO:0032050)	1/9	2.007253e-02	1.087484e-01	0	0	5.666761e+01	2.214799e+02	CEMIP
GO_Molecular_Function_2021	potassium:chloride symporter activity (GO:0015379)	1/9	2.007253e-02	1.087484e-01	0	0	5.666761e+01	2.214799e+02	SLC12A9
GO_Molecular_Function_2021	cation:chloride symporter activity (GO:0015377)	1/10	2.227835e-02	1.087484e-01	0	0	5.036869e+01	1.916095e+02	SLC12A9
GO_Molecular_Function_2021	hyaluronic acid binding (GO:0005540)	1/11	2.447932e-02	1.087484e-01	0	0	4.532955e+01	1.681693e+02	CEMIP
GO_Molecular_Function_2021	outward rectifier potassium channel activity (GO:0015271)	1/11	2.447932e-02	1.087484e-01	0	0	4.532955e+01	1.681693e+02	KCND3
GO_Molecular_Function_2021	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization (GO:1902282)	1/12	2.667544e-02	1.087484e-01	0	0	4.120661e+01	1.493333e+02	KCND3
GO_Molecular_Function_2021	hexosaminidase activity (GO:0015929)	1/12	2.667544e-02	1.087484e-01	0	0	4.120661e+01	1.493333e+02	CEMIP
GO_Molecular_Function_2021	phosphatase binding (GO:0019902)	2/114	2.718709e-02	1.087484e-01	0	0	8.240449e+00	2.970692e+01	CSRNP2;PTK2
GO_Molecular_Function_2021	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008)	1/15	3.323484e-02	1.166503e-01	0	0	3.237175e+01	1.101985e+02	KCND3
GO_Molecular_Function_2021	transmembrane receptor protein phosphatase activity (GO:0019198)	1/16	3.541169e-02	1.166503e-01	0	0	3.021212e+01	1.009300e+02	PTPRB
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/16	3.541169e-02	1.166503e-01	0	0	3.021212e+01	1.009300e+02	PTPRB
GO_Molecular_Function_2021	protein tyrosine kinase activator activity (GO:0030296)	1/19	4.191352e-02	1.235346e-01	0	0	2.517298e+01	7.985239e+01	NRG1
GO_Molecular_Function_2021	ankyrin binding (GO:0030506)	1/19	4.191352e-02	1.235346e-01	0	0	2.517298e+01	7.985239e+01	NRCAM
GO_Molecular_Function_2021	semaphorin receptor binding (GO:0030215)	1/23	5.051600e-02	1.414448e-01	0	0	2.059194e+01	6.147653e+01	SEMA3E
GO_Molecular_Function_2021	potassium ion transmembrane transporter activity (GO:0015079)	1/32	6.959640e-02	1.771545e-01	0	0	1.460704e+01	3.892838e+01	SLC12A9
GO_Molecular_Function_2021	SH2 domain binding (GO:0042169)	1/32	6.959640e-02	1.771545e-01	0	0	1.460704e+01	3.892838e+01	PTK2
GO_Molecular_Function_2021	non-membrane spanning protein tyrosine kinase activity (GO:0004715)	1/35	7.587283e-02	1.847338e-01	0	0	1.331618e+01	3.433838e+01	PTK2
GO_Molecular_Function_2021	signal sequence binding (GO:0005048)	1/42	9.035726e-02	2.108336e-01	0	0	1.103880e+01	2.653710e+01	CEMIP
GO_Molecular_Function_2021	receptor tyrosine kinase binding (GO:0030971)	1/56	1.186633e-01	2.658058e-01	0	0	8.223140e+00	1.752734e+01	NRG1
GO_Molecular_Function_2021	transcription cis-regulatory region binding (GO:0000976)	3/549	1.256510e-01	2.706329e-01	0	0	2.539116e+00	5.266753e+00	TFCP2;ARID5B;ETV6
GO_Molecular_Function_2021	protein kinase activator activity (GO:0030295)	1/63	1.324915e-01	2.747972e-01	0	0	7.292155e+00	1.473917e+01	NRG1
GO_Molecular_Function_2021	protein tyrosine kinase binding (GO:1990782)	1/72	1.499592e-01	2.870821e-01	0	0	6.364917e+00	1.207674e+01	NRG1
GO_Molecular_Function_2021	receptor ligand activity (GO:0048018)	2/307	1.516270e-01	2.870821e-01	0	0	2.996569e+00	5.652524e+00	NRG1;SEMA3E
GO_Molecular_Function_2021	protein tyrosine phosphatase activity (GO:0004725)	1/74	1.537940e-01	2.870821e-01	0	0	6.189913e+00	1.158839e+01	PTPRB
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	2/322	1.634492e-01	2.952630e-01	0	0	2.853924e+00	5.169180e+00	PTPRB;NUMB
GO_Molecular_Function_2021	voltage-gated potassium channel activity (GO:0005249)	1/82	1.689646e-01	2.956880e-01	0	0	5.576319e+00	9.915063e+00	KCND3
GO_Molecular_Function_2021	growth factor activity (GO:0008083)	1/87	1.783108e-01	3.025881e-01	0	0	5.250793e+00	9.053559e+00	NRG1
GO_Molecular_Function_2021	potassium channel activity (GO:0005267)	1/91	1.857137e-01	3.058815e-01	0	0	5.016414e+00	8.445378e+00	KCND3
GO_Molecular_Function_2021	voltage-gated cation channel activity (GO:0022843)	1/97	1.966960e-01	3.147136e-01	0	0	4.701468e+00	7.645038e+00	KCND3
GO_Molecular_Function_2021	protein tyrosine kinase activity (GO:0004713)	1/108	2.164552e-01	3.367081e-01	0	0	4.215803e+00	6.451745e+00	PTK2
GO_Molecular_Function_2021	protein phosphatase binding (GO:0019903)	1/123	2.426355e-01	3.672321e-01	0	0	3.694672e+00	5.232376e+00	PTK2
GO_Molecular_Function_2021	DNA binding (GO:0003677)	3/811	2.749217e-01	4.051477e-01	0	0	1.692627e+00	2.185637e+00	CSRNP2;TFCP2;ARID5B
GO_Molecular_Function_2021	cytokine activity (GO:0005125)	1/173	3.238735e-01	4.619878e-01	0	0	2.614033e+00	2.947067e+00	NRG1
GO_Molecular_Function_2021	actin binding (GO:0003779)	1/177	3.299913e-01	4.619878e-01	0	0	2.554106e+00	2.831710e+00	PTK2
GO_Molecular_Function_2021	GTPase binding (GO:0051020)	1/201	3.655776e-01	4.993255e-01	0	0	2.244886e+00	2.258977e+00	ATG16L1
GO_Molecular_Function_2021	transcription regulatory region nucleic acid binding (GO:0001067)	1/212	3.812638e-01	5.083517e-01	0	0	2.126670e+00	2.050670e+00	ARID5B
GO_Molecular_Function_2021	GTPase regulator activity (GO:0030695)	1/233	4.101642e-01	5.341673e-01	0	0	1.932112e+00	1.721894e+00	RGPD3
GO_Molecular_Function_2021	DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	1/256	4.403031e-01	5.589709e-01	0	0	1.755793e+00	1.440263e+00	ETV6
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	1/263	4.491731e-01	5.589709e-01	0	0	1.708276e+00	1.367213e+00	SLC4A1AP
GO_Molecular_Function_2021	sequence-specific DNA binding (GO:0043565)	2/707	4.757264e-01	5.712536e-01	0	0	1.269998e+00	9.434976e-01	CSRNP2;TFCP2
GO_Molecular_Function_2021	sequence-specific double-stranded DNA binding (GO:1990837)	2/712	4.794450e-01	5.712536e-01	0	0	1.260727e+00	9.267934e-01	TFCP2;ARID5B
GO_Molecular_Function_2021	DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	1/333	5.306448e-01	6.101250e-01	0	0	1.343305e+00	8.512019e-01	TFCP2
GO_Molecular_Function_2021	GTPase activator activity (GO:0005096)	1/336	5.338594e-01	6.101250e-01	0	0	1.331072e+00	8.354110e-01	RGPD3
GO_Molecular_Function_2021	kinase binding (GO:0019900)	1/461	6.502576e-01	7.282885e-01	0	0	9.631917e-01	4.145449e-01	PTK2
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	1/506	6.847640e-01	7.518977e-01	0	0	8.753375e-01	3.314738e-01	PTK2
GO_Molecular_Function_2021	double-stranded DNA binding (GO:0003690)	1/651	7.748036e-01	8.344039e-01	0	0	6.750000e-01	1.722233e-01	TFCP2
GO_Molecular_Function_2021	RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	2/1359	8.199069e-01	8.663167e-01	0	0	6.374527e-01	1.265755e-01	TFCP2;ETV6
GO_Molecular_Function_2021	RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	1/1149	9.304343e-01	9.473513e-01	0	0	3.723274e-01	2.684623e-02	TFCP2
GO_Molecular_Function_2021	cis-regulatory region sequence-specific DNA binding (GO:0000987)	1/1149	9.304343e-01	9.473513e-01	0	0	3.723274e-01	2.684623e-02	TFCP2
GO_Molecular_Function_2021	RNA binding (GO:0003723)	1/1406	9.625182e-01	9.625182e-01	0	0	3.000647e-01	1.146315e-02	SLC4A1AP
