Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	NCAM1 interactions Homo sapiens R-HSA-419037	3/37	9.518373e-05	1.513421e-02	0	0	3.905490e+01	3.616367e+02	COL4A2;COL4A4;GFRA2
Reactome_2016	Axon guidance Homo sapiens R-HSA-422475	7/515	2.125818e-04	1.564987e-02	0	0	6.534857e+00	5.525995e+01	COL4A2;COL4A4;NUMB;NRG1;SEMA3E;NRCAM;GFRA2
Reactome_2016	Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090	3/54	2.952806e-04	1.564987e-02	0	0	2.601438e+01	2.114341e+02	COL24A1;COL4A2;COL4A4
Reactome_2016	Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	3/63	4.656399e-04	1.850918e-02	0	0	2.210222e+01	1.695704e+02	COL24A1;COL4A2;COL4A4
Reactome_2016	Collagen formation Homo sapiens R-HSA-1474290	3/85	1.116125e-03	3.549279e-02	0	0	1.615447e+01	1.098164e+02	COL24A1;COL4A2;COL4A4
Reactome_2016	Developmental Biology Homo sapiens R-HSA-1266738	7/786	2.547100e-03	6.749816e-02	0	0	4.202104e+00	2.509833e+01	COL4A2;COL4A4;NUMB;NRG1;SEMA3E;NRCAM;GFRA2
Reactome_2016	NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	4/266	3.760420e-03	8.541526e-02	0	0	6.832061e+00	3.814493e+01	COL4A2;COL4A4;NRG1;GFRA2
Reactome_2016	Signaling by PDGF Homo sapiens R-HSA-186797	4/364	1.118616e-02	1.899034e-01	0	0	4.947475e+00	2.222939e+01	COL4A2;COL4A4;NRG1;GFRA2
Reactome_2016	Integrin cell surface interactions Homo sapiens R-HSA-216083	2/67	1.129223e-02	1.899034e-01	0	0	1.330234e+01	5.964292e+01	COL4A2;COL4A4
Reactome_2016	GRB7 events in ERBB2 signaling Homo sapiens R-HSA-1306955	1/5	1.194361e-02	1.899034e-01	0	0	1.061064e+02	4.697922e+02	NRG1
Reactome_2016	Neurofascin interactions Homo sapiens R-HSA-447043	1/7	1.668187e-02	2.210348e-01	0	0	7.073050e+01	2.895305e+02	NRCAM
Reactome_2016	NrCAM interactions Homo sapiens R-HSA-447038	1/7	1.668187e-02	2.210348e-01	0	0	7.073050e+01	2.895305e+02	NRCAM
Reactome_2016	L1CAM interactions Homo sapiens R-HSA-373760	2/96	2.228794e-02	2.725987e-01	0	0	9.185014e+00	3.493712e+01	NUMB;NRCAM
Reactome_2016	O-linked glycosylation Homo sapiens R-HSA-5173105	2/110	2.868884e-02	2.786586e-01	0	0	7.988728e+00	2.836995e+01	THSD7B;GALNTL6
Reactome_2016	Extracellular matrix organization Homo sapiens R-HSA-1474244	3/283	3.037409e-02	2.786586e-01	0	0	4.683810e+00	1.636600e+01	COL24A1;COL4A2;COL4A4
Reactome_2016	ERBB2 Activates PTK6 Signaling Homo sapiens R-HSA-8847993	1/13	3.076356e-02	2.786586e-01	0	0	3.535461e+01	1.230844e+02	NRG1
Reactome_2016	Downregulation of ERBB2:ERBB3 signaling Homo sapiens R-HSA-1358803	1/13	3.076356e-02	2.786586e-01	0	0	3.535461e+01	1.230844e+02	NRG1
Reactome_2016	ERBB2 Regulates Cell Motility Homo sapiens R-HSA-6785631	1/15	3.541343e-02	2.786586e-01	0	0	3.030091e+01	1.012252e+02	NRG1
Reactome_2016	PI3K events in ERBB2 signaling Homo sapiens R-HSA-1963642	1/16	3.773017e-02	2.786586e-01	0	0	2.827943e+01	9.268005e+01	NRG1
Reactome_2016	GRB2 events in ERBB2 signaling Homo sapiens R-HSA-1963640	1/16	3.773017e-02	2.786586e-01	0	0	2.827943e+01	9.268005e+01	NRG1
Reactome_2016	MAP3K8 (TPL2)-dependent MAPK1/3 activation Homo sapiens R-HSA-5684264	1/16	3.773017e-02	2.786586e-01	0	0	2.827943e+01	9.268005e+01	MAP3K8
Reactome_2016	SHC1 events in ERBB2 signaling Homo sapiens R-HSA-1250196	1/18	4.234731e-02	2.786586e-01	0	0	2.494994e+01	7.888797e+01	NRG1
Reactome_2016	Other semaphorin interactions Homo sapiens R-HSA-416700	1/19	4.464774e-02	2.786586e-01	0	0	2.356265e+01	7.325513e+01	SEMA3E
Reactome_2016	Scavenging by Class A Receptors Homo sapiens R-HSA-3000480	1/19	4.464774e-02	2.786586e-01	0	0	2.356265e+01	7.325513e+01	COL4A2
Reactome_2016	CD28 dependent PI3K/Akt signaling Homo sapiens R-HSA-389357	1/22	5.151662e-02	2.786586e-01	0	0	2.019352e+01	5.989095e+01	MAP3K8
Reactome_2016	RNA Polymerase III Transcription Termination Homo sapiens R-HSA-73980	1/23	5.379548e-02	2.786586e-01	0	0	1.927466e+01	5.633147e+01	NFIB
Reactome_2016	Recycling pathway of L1 Homo sapiens R-HSA-437239	1/26	6.059995e-02	2.786586e-01	0	0	1.695915e+01	4.754432e+01	NUMB
Reactome_2016	Phase 1 - inactivation of fast Na+ channels Homo sapiens R-HSA-5576894	1/27	6.285744e-02	2.786586e-01	0	0	1.630606e+01	4.511700e+01	KCND3
Reactome_2016	Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095	1/29	6.735649e-02	2.786586e-01	0	0	1.513982e+01	4.084353e+01	NRCAM
Reactome_2016	Signaling by Interleukins Homo sapiens R-HSA-449147	3/392	6.769493e-02	2.786586e-01	0	0	3.352699e+00	9.027961e+00	NRG1;MAP3K8;GFRA2
Reactome_2016	Activated NOTCH1 Transmits Signal to the Nucleus Homo sapiens R-HSA-2122948	1/30	6.959808e-02	2.786586e-01	0	0	1.461702e+01	3.895463e+01	NUMB
Reactome_2016	CD28 co-stimulation Homo sapiens R-HSA-389356	1/33	7.629125e-02	2.786586e-01	0	0	1.324468e+01	3.408117e+01	MAP3K8
Reactome_2016	Defective B3GALTL causes Peters-plus syndrome (PpS) Homo sapiens R-HSA-5083635	1/37	8.514218e-02	2.786586e-01	0	0	1.177069e+01	2.899629e+01	THSD7B
Reactome_2016	O-glycosylation of TSR domain-containing proteins Homo sapiens R-HSA-5173214	1/38	8.734190e-02	2.786586e-01	0	0	1.145198e+01	2.791908e+01	THSD7B
Reactome_2016	Nuclear signaling by ERBB4 Homo sapiens R-HSA-1251985	1/39	8.953645e-02	2.786586e-01	0	0	1.115006e+01	2.690631e+01	NRG1
Reactome_2016	RNA Polymerase III Abortive And Retractive Initiation Homo sapiens R-HSA-749476	1/41	9.391005e-02	2.786586e-01	0	0	1.059149e+01	2.505330e+01	NFIB
Reactome_2016	RNA Polymerase III Transcription Homo sapiens R-HSA-74158	1/41	9.391005e-02	2.786586e-01	0	0	1.059149e+01	2.505330e+01	NFIB
Reactome_2016	Voltage gated Potassium channels Homo sapiens R-HSA-1296072	1/43	9.826307e-02	2.786586e-01	0	0	1.008612e+01	2.340088e+01	KCND3
Reactome_2016	Interleukin-1 signaling Homo sapiens R-HSA-446652	1/44	1.004319e-01	2.786586e-01	0	0	9.851064e+00	2.264046e+01	MAP3K8
Reactome_2016	Signaling by ERBB2 Homo sapiens R-HSA-1227986	1/45	1.025956e-01	2.786586e-01	0	0	9.626692e+00	2.191959e+01	NRG1
Reactome_2016	GRB2 events in EGFR signaling Homo sapiens R-HSA-179812	2/235	1.091864e-01	2.786586e-01	0	0	3.679604e+00	8.149215e+00	NRG1;GFRA2
Reactome_2016	SHC1 events in EGFR signaling Homo sapiens R-HSA-180336	2/235	1.091864e-01	2.786586e-01	0	0	3.679604e+00	8.149215e+00	NRG1;GFRA2
Reactome_2016	SOS-mediated signalling Homo sapiens R-HSA-112412	2/235	1.091864e-01	2.786586e-01	0	0	3.679604e+00	8.149215e+00	NRG1;GFRA2
Reactome_2016	SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347	2/235	1.091864e-01	2.786586e-01	0	0	3.679604e+00	8.149215e+00	NRG1;GFRA2
Reactome_2016	RAF/MAP kinase cascade Homo sapiens R-HSA-5673001	2/235	1.091864e-01	2.786586e-01	0	0	3.679604e+00	8.149215e+00	NRG1;GFRA2
