Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	transmembrane receptor protein phosphatase activity (GO:0019198)	2/16	6.351382e-04	1.841901e-02	0	0	6.329841e+01	4.659819e+02	PTPRT;PTPRB
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	2/16	6.351382e-04	1.841901e-02	0	0	6.329841e+01	4.659819e+02	PTPRT;PTPRB
GO_Molecular_Function_2021	ErbB-3 class receptor binding (GO:0043125)	1/5	1.169596e-02	1.052815e-01	0	0	1.084185e+02	4.823009e+02	NRG1
GO_Molecular_Function_2021	phosphotransferase activity, nitrogenous group as acceptor (GO:0016775)	1/5	1.169596e-02	1.052815e-01	0	0	1.084185e+02	4.823009e+02	MAP4K4
GO_Molecular_Function_2021	creatine kinase activity (GO:0004111)	1/5	1.169596e-02	1.052815e-01	0	0	1.084185e+02	4.823009e+02	MAP4K4
GO_Molecular_Function_2021	protein tyrosine phosphatase activity (GO:0004725)	2/74	1.311137e-02	1.052815e-01	0	0	1.227222e+01	5.319119e+01	PTPRT;PTPRB
GO_Molecular_Function_2021	STAT family protein binding (GO:0097677)	1/6	1.401904e-02	1.052815e-01	0	0	8.673043e+01	3.701082e+02	PTPRT
GO_Molecular_Function_2021	3',5'-cyclic-GMP phosphodiesterase activity (GO:0047555)	1/7	1.633678e-02	1.052815e-01	0	0	7.227174e+01	2.973502e+02	PDE1C
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine kinase activator activity (GO:0030297)	1/7	1.633678e-02	1.052815e-01	0	0	7.227174e+01	2.973502e+02	NRG1
GO_Molecular_Function_2021	potassium:chloride symporter activity (GO:0015379)	1/9	2.095627e-02	1.206411e-01	0	0	5.419837e+01	2.094939e+02	SLC12A9
GO_Molecular_Function_2021	cation:chloride symporter activity (GO:0015377)	1/10	2.325805e-02	1.206411e-01	0	0	4.817391e+01	1.811871e+02	SLC12A9
GO_Molecular_Function_2021	outward rectifier potassium channel activity (GO:0015271)	1/11	2.555454e-02	1.206411e-01	0	0	4.335435e+01	1.589778e+02	KCND3
GO_Molecular_Function_2021	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization (GO:1902282)	1/12	2.784573e-02	1.206411e-01	0	0	3.941107e+01	1.411340e+02	KCND3
GO_Molecular_Function_2021	phosphatase binding (GO:0019902)	2/114	2.946908e-02	1.206411e-01	0	0	7.873413e+00	2.774916e+01	PTPRT;CSRNP2
