Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	collagen type IV trimer (GO:0005587)	2/6	1.546960e-04	7.116018e-03	0	0	1.581825e+02	1.387901e+03	COL4A2;COL4A4
GO_Cellular_Component_2021	filtration diaphragm (GO:0036056)	1/5	1.614619e-02	2.224617e-01	0	0	7.785547e+01	3.212372e+02	MAGI2
GO_Cellular_Component_2021	slit diaphragm (GO:0036057)	1/5	1.614619e-02	2.224617e-01	0	0	7.785547e+01	3.212372e+02	MAGI2
GO_Cellular_Component_2021	signal recognition particle, endoplasmic reticulum targeting (GO:0005786)	1/6	1.934450e-02	2.224617e-01	0	0	6.228125e+01	2.457212e+02	SRP54
GO_Cellular_Component_2021	coated vesicle (GO:0030135)	2/84	3.056363e-02	2.689660e-01	0	0	7.686024e+00	2.680842e+01	LMAN1;NUMB
GO_Cellular_Component_2021	collagen-containing extracellular matrix (GO:0062023)	4/380	3.508252e-02	2.689660e-01	0	0	3.411057e+00	1.142722e+01	LMAN1;COL24A1;COL4A2;COL4A4
GO_Cellular_Component_2021	endoplasmic reticulum lumen (GO:0005788)	3/285	6.563367e-02	4.313070e-01	0	0	3.372169e+00	9.184663e+00	COL24A1;COL4A2;COL4A4
GO_Cellular_Component_2021	endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	1/49	1.476013e-01	4.641399e-01	0	0	6.473633e+00	1.238562e+01	LMAN1
GO_Cellular_Component_2021	basement membrane (GO:0005604)	1/52	1.559059e-01	4.641399e-01	0	0	6.091912e+00	1.132183e+01	COL4A4
GO_Cellular_Component_2021	sperm flagellum (GO:0036126)	1/52	1.559059e-01	4.641399e-01	0	0	6.091912e+00	1.132183e+01	RSPH6A
GO_Cellular_Component_2021	ER to Golgi transport vesicle membrane (GO:0012507)	1/54	1.613980e-01	4.641399e-01	0	0	5.861439e+00	1.069057e+01	LMAN1
GO_Cellular_Component_2021	coated vesicle membrane (GO:0030662)	1/55	1.641308e-01	4.641399e-01	0	0	5.752604e+00	1.039548e+01	LMAN1
GO_Cellular_Component_2021	9+2 motile cilium (GO:0097729)	1/57	1.695702e-01	4.641399e-01	0	0	5.546596e+00	9.842369e+00	RSPH6A
GO_Cellular_Component_2021	microvillus (GO:0005902)	1/57	1.695702e-01	4.641399e-01	0	0	5.546596e+00	9.842369e+00	WWOX
GO_Cellular_Component_2021	transport vesicle membrane (GO:0030658)	1/60	1.776640e-01	4.641399e-01	0	0	5.263771e+00	9.095066e+00	LMAN1
GO_Cellular_Component_2021	caveola (GO:0005901)	1/60	1.776640e-01	4.641399e-01	0	0	5.263771e+00	9.095066e+00	MYOF
GO_Cellular_Component_2021	glutamatergic synapse (GO:0098978)	1/69	2.014822e-01	4.641399e-01	0	0	4.565028e+00	7.313422e+00	PTPRD
GO_Cellular_Component_2021	dendrite (GO:0030425)	2/270	2.189023e-01	4.641399e-01	0	0	2.329661e+00	3.539058e+00	HTR1E;MAGI2
GO_Cellular_Component_2021	bicellular tight junction (GO:0005923)	1/78	2.246208e-01	4.641399e-01	0	0	4.029627e+00	6.017609e+00	MAGI2
GO_Cellular_Component_2021	COPII-coated ER to Golgi transport vesicle (GO:0030134)	1/79	2.271507e-01	4.641399e-01	0	0	3.977764e+00	5.895611e+00	LMAN1
GO_Cellular_Component_2021	clathrin-coated vesicle (GO:0030136)	1/80	2.296724e-01	4.641399e-01	0	0	3.927215e+00	5.777332e+00	NUMB
GO_Cellular_Component_2021	plasma membrane raft (GO:0044853)	1/82	2.346915e-01	4.641399e-01	0	0	3.829861e+00	5.551320e+00	MYOF
GO_Cellular_Component_2021	actin-based cell projection (GO:0098858)	1/83	2.371890e-01	4.641399e-01	0	0	3.782965e+00	5.443300e+00	WWOX
GO_Cellular_Component_2021	tight junction (GO:0070160)	1/85	2.421599e-01	4.641399e-01	0	0	3.692522e+00	5.236576e+00	MAGI2
GO_Cellular_Component_2021	neuron projection (GO:0043005)	3/556	2.704015e-01	4.842427e-01	0	0	1.695911e+00	2.217993e+00	HTR1E;MAGI2;NRCAM
GO_Cellular_Component_2021	apical junction complex (GO:0043296)	1/98	2.737024e-01	4.842427e-01	0	0	3.195554e+00	4.140524e+00	MAGI2
GO_Cellular_Component_2021	mitochondrial outer membrane (GO:0005741)	1/126	3.373149e-01	5.691236e-01	0	0	2.476250e+00	2.691036e+00	FAM210B
GO_Cellular_Component_2021	asymmetric synapse (GO:0032279)	1/133	3.523407e-01	5.691236e-01	0	0	2.344105e+00	2.445269e+00	MAGI2
GO_Cellular_Component_2021	postsynaptic density (GO:0014069)	1/138	3.628676e-01	5.691236e-01	0	0	2.257984e+00	2.288957e+00	MAGI2
GO_Cellular_Component_2021	organelle outer membrane (GO:0031968)	1/142	3.711676e-01	5.691236e-01	0	0	2.193484e+00	2.173966e+00	FAM210B
GO_Cellular_Component_2021	late endosome (GO:0005770)	1/189	4.610669e-01	6.841638e-01	0	0	1.641207e+00	1.270642e+00	MAGI2
GO_Cellular_Component_2021	intracellular organelle lumen (GO:0070013)	3/848	5.242333e-01	7.535854e-01	0	0	1.093148e+00	7.059749e-01	COL24A1;COL4A2;COL4A4
GO_Cellular_Component_2021	cell-cell junction (GO:0005911)	1/271	5.886049e-01	8.204796e-01	0	0	1.138021e+00	6.031511e-01	MAGI2
GO_Cellular_Component_2021	integral component of plasma membrane (GO:0005887)	4/1454	7.048940e-01	9.279274e-01	0	0	8.359525e-01	2.923392e-01	PTPRD;HTR1E;SEMA3E;NRCAM
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	1/387	7.197662e-01	9.279274e-01	0	0	7.913293e-01	2.602119e-01	NUMB
GO_Cellular_Component_2021	cell-substrate junction (GO:0030055)	1/394	7.262040e-01	9.279274e-01	0	0	7.769561e-01	2.485671e-01	NUMB
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	1/469	7.866676e-01	9.548518e-01	0	0	6.499399e-01	1.559527e-01	FAM210B
GO_Cellular_Component_2021	Golgi membrane (GO:0000139)	1/472	7.887906e-01	9.548518e-01	0	0	6.457006e-01	1.531953e-01	LMAN1
GO_Cellular_Component_2021	cytoskeleton (GO:0005856)	1/600	8.623530e-01	9.634919e-01	0	0	5.043823e-01	7.469428e-02	FHOD3
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	2/1158	8.969066e-01	9.634919e-01	0	0	5.157082e-01	5.611090e-02	FHOD3;SRP54
GO_Cellular_Component_2021	endoplasmic reticulum membrane (GO:0005789)	1/712	9.055822e-01	9.634919e-01	0	0	4.224684e-01	4.189923e-02	LMAN1
GO_Cellular_Component_2021	nucleolus (GO:0005730)	1/733	9.120468e-01	9.634919e-01	0	0	4.099001e-01	3.773705e-02	SRP54
GO_Cellular_Component_2021	nuclear lumen (GO:0031981)	1/745	9.155430e-01	9.634919e-01	0	0	4.030368e-01	3.556313e-02	SRP54
GO_Cellular_Component_2021	bounding membrane of organelle (GO:0098588)	1/767	9.216010e-01	9.634919e-01	0	0	3.910126e-01	3.192341e-02	LMAN1
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	10/5192	9.857822e-01	9.872905e-01	0	0	5.176310e-01	7.412398e-03	WWOX;CAMK1D;SLC4A1AP;MYT1L;MYOF;MAGI2;MACROD1;SRP54;TOX;DLGAP5
GO_Cellular_Component_2021	nucleus (GO:0005634)	8/4484	9.872905e-01	9.872905e-01	0	0	4.847373e-01	6.200272e-03	WWOX;CAMK1D;MYT1L;MAGI2;MACROD1;SRP54;TOX;DLGAP5
