Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Inactivation of Cdc42 and Rac Homo sapiens R-HSA-428543	1/9	2.051449e-02	6.859530e-01	0	0	5.540556e+01	2.153406e+02	SRGAP3
Reactome_2016	Serotonin receptors Homo sapiens R-HSA-390666	1/12	2.726075e-02	6.859530e-01	0	0	4.028889e+01	1.451330e+02	HTR1E
Reactome_2016	Nephrin interactions Homo sapiens R-HSA-373753	1/22	4.942164e-02	6.859530e-01	0	0	2.109312e+01	6.343476e+01	MAGI2
Reactome_2016	Signaling by BMP Homo sapiens R-HSA-201451	1/23	5.161037e-02	6.859530e-01	0	0	2.013333e+01	5.967586e+01	SMAD9
Reactome_2016	SHC-mediated cascade:FGFR4 Homo sapiens R-HSA-5654719	1/23	5.161037e-02	6.859530e-01	0	0	2.013333e+01	5.967586e+01	FRS3
Reactome_2016	SHC-mediated cascade:FGFR2 Homo sapiens R-HSA-5654699	1/26	5.814703e-02	6.859530e-01	0	0	1.771467e+01	5.039434e+01	FRS3
Reactome_2016	Phase 1 - inactivation of fast Na+ channels Homo sapiens R-HSA-5576894	1/27	6.031610e-02	6.859530e-01	0	0	1.703248e+01	4.782986e+01	KCND3
Reactome_2016	Signaling by Robo receptor Homo sapiens R-HSA-376176	1/32	7.108840e-02	6.859530e-01	0	0	1.428172e+01	3.775846e+01	SRGAP3
Reactome_2016	Generation of second messenger molecules Homo sapiens R-HSA-202433	1/35	7.749369e-02	6.859530e-01	0	0	1.301961e+01	3.329841e+01	ITK
Reactome_2016	Defective B3GALTL causes Peters-plus syndrome (PpS) Homo sapiens R-HSA-5083635	1/37	8.173986e-02	6.859530e-01	0	0	1.229506e+01	3.078946e+01	THSD4
Reactome_2016	O-glycosylation of TSR domain-containing proteins Homo sapiens R-HSA-5173214	1/38	8.385577e-02	6.859530e-01	0	0	1.196216e+01	2.965010e+01	THSD4
Reactome_2016	Nuclear signaling by ERBB4 Homo sapiens R-HSA-1251985	1/39	8.596691e-02	6.859530e-01	0	0	1.164678e+01	2.857879e+01	WWOX
Reactome_2016	Voltage gated Potassium channels Homo sapiens R-HSA-1296072	1/43	9.436398e-02	6.859530e-01	0	0	1.053545e+01	2.486994e+01	KCND3
Reactome_2016	Amine ligand-binding receptors Homo sapiens R-HSA-375280	1/43	9.436398e-02	6.859530e-01	0	0	1.053545e+01	2.486994e+01	HTR1E
Reactome_2016	FCERI mediated Ca+2 mobilization Homo sapiens R-HSA-2871809	1/62	1.332305e-01	6.859530e-01	0	0	7.246995e+00	1.460758e+01	ITK
Reactome_2016	Diseases associated with O-glycosylation of proteins Homo sapiens R-HSA-3906995	1/62	1.332305e-01	6.859530e-01	0	0	7.246995e+00	1.460758e+01	THSD4
Reactome_2016	Signaling by ERBB4 Homo sapiens R-HSA-1236394	2/330	1.757188e-01	6.859530e-01	0	0	2.719789e+00	4.729361e+00	WWOX;FRS3
Reactome_2016	TP53 Regulates Metabolic Genes Homo sapiens R-HSA-5628897	1/84	1.761979e-01	6.859530e-01	0	0	5.320214e+00	9.236676e+00	LRPPRC
Reactome_2016	Diseases of glycosylation Homo sapiens R-HSA-3781865	1/88	1.837831e-01	6.859530e-01	0	0	5.074585e+00	8.596342e+00	THSD4
Reactome_2016	Respiratory electron transport Homo sapiens R-HSA-611105	1/88	1.837831e-01	6.859530e-01	0	0	5.074585e+00	8.596342e+00	LRPPRC
Reactome_2016	Potassium Channels Homo sapiens R-HSA-1296071	1/99	2.042918e-01	6.859530e-01	0	0	4.502494e+00	7.150889e+00	KCND3
Reactome_2016	SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339	1/107	2.188897e-01	6.859530e-01	0	0	4.161006e+00	6.321348e+00	SRP54
Reactome_2016	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. Homo sapiens R-HSA-163200	1/109	2.224980e-01	6.859530e-01	0	0	4.083539e+00	6.136894e+00	LRPPRC
Reactome_2016	O-linked glycosylation Homo sapiens R-HSA-5173105	1/110	2.242961e-01	6.859530e-01	0	0	4.045872e+00	6.047722e+00	THSD4
Reactome_2016	Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202	2/395	2.302319e-01	6.859530e-01	0	0	2.262433e+00	3.322765e+00	ITK;FRS3
Reactome_2016	TCR signaling Homo sapiens R-HSA-202403	1/118	2.385348e-01	6.859530e-01	0	0	3.767711e+00	5.400035e+00	ITK
Reactome_2016	Rho GTPase cycle Homo sapiens R-HSA-194840	1/122	2.455579e-01	6.859530e-01	0	0	3.642424e+00	5.114773e+00	SRGAP3
Reactome_2016	Cell-Cell communication Homo sapiens R-HSA-1500931	1/131	2.611292e-01	6.859530e-01	0	0	3.388718e+00	4.550168e+00	MAGI2
Reactome_2016	Cardiac conduction Homo sapiens R-HSA-5576891	1/135	2.679484e-01	6.859530e-01	0	0	3.286899e+00	4.328717e+00	KCND3
Reactome_2016	Translation Homo sapiens R-HSA-72766	1/151	2.946148e-01	6.859530e-01	0	0	2.933926e+00	3.585511e+00	SRP54
Reactome_2016	The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517	1/153	2.978806e-01	6.859530e-01	0	0	2.895029e+00	3.506062e+00	LRPPRC
Reactome_2016	Axon guidance Homo sapiens R-HSA-422475	2/515	3.326897e-01	6.859530e-01	0	0	1.722577e+00	1.895773e+00	SRGAP3;FRS3
Reactome_2016	Muscle contraction Homo sapiens R-HSA-397014	1/196	3.646222e-01	6.859530e-01	0	0	2.251738e+00	2.271764e+00	KCND3
Reactome_2016	GRB2 events in EGFR signaling Homo sapiens R-HSA-179812	1/235	4.197613e-01	6.859530e-01	0	0	1.872745e+00	1.625672e+00	FRS3
Reactome_2016	SHC1 events in EGFR signaling Homo sapiens R-HSA-180336	1/235	4.197613e-01	6.859530e-01	0	0	1.872745e+00	1.625672e+00	FRS3
Reactome_2016	SOS-mediated signalling Homo sapiens R-HSA-112412	1/235	4.197613e-01	6.859530e-01	0	0	1.872745e+00	1.625672e+00	FRS3
Reactome_2016	SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347	1/235	4.197613e-01	6.859530e-01	0	0	1.872745e+00	1.625672e+00	FRS3
Reactome_2016	RAF/MAP kinase cascade Homo sapiens R-HSA-5673001	1/235	4.197613e-01	6.859530e-01	0	0	1.872745e+00	1.625672e+00	FRS3
Reactome_2016	FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700	1/236	4.211117e-01	6.859530e-01	0	0	1.864681e+00	1.612683e+00	FRS3
Reactome_2016	FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712	1/236	4.211117e-01	6.859530e-01	0	0	1.864681e+00	1.612683e+00	FRS3
Reactome_2016	FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706	1/236	4.211117e-01	6.859530e-01	0	0	1.864681e+00	1.612683e+00	FRS3
Reactome_2016	FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693	1/236	4.211117e-01	6.859530e-01	0	0	1.864681e+00	1.612683e+00	FRS3
Reactome_2016	ARMS-mediated activation Homo sapiens R-HSA-170984	1/239	4.251445e-01	6.859530e-01	0	0	1.840896e+00	1.574567e+00	FRS3
Reactome_2016	Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706	1/239	4.251445e-01	6.859530e-01	0	0	1.840896e+00	1.574567e+00	FRS3
Reactome_2016	Frs2-mediated activation Homo sapiens R-HSA-170968	1/240	4.264827e-01	6.859530e-01	0	0	1.833101e+00	1.562138e+00	FRS3
Reactome_2016	G alpha (i) signalling events Homo sapiens R-HSA-418594	1/240	4.264827e-01	6.859530e-01	0	0	1.833101e+00	1.562138e+00	HTR1E
Reactome_2016	MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996	1/241	4.278178e-01	6.859530e-01	0	0	1.825370e+00	1.549845e+00	FRS3
Reactome_2016	Prolonged ERK activation events Homo sapiens R-HSA-169893	1/242	4.291499e-01	6.859530e-01	0	0	1.817704e+00	1.537685e+00	FRS3
Reactome_2016	Signaling by Leptin Homo sapiens R-HSA-2586552	1/243	4.304789e-01	6.859530e-01	0	0	1.810101e+00	1.525656e+00	FRS3
