Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Protein digestion and absorption	3/103	2.865594e-03	9.169899e-02	0	0	1.144904e+01	6.703389e+01	COL24A1;COL4A2;COL4A4
KEGG_2021_Human	ECM-receptor interaction	2/88	2.444349e-02	2.054467e-01	0	0	8.713910e+00	3.234073e+01	COL4A2;COL4A4
KEGG_2021_Human	Small cell lung cancer	2/92	2.654418e-02	2.054467e-01	0	0	8.324948e+00	3.021077e+01	COL4A2;COL4A4
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	2/100	3.095567e-02	2.054467e-01	0	0	7.642280e+00	2.655844e+01	COL4A2;COL4A4
KEGG_2021_Human	Amoebiasis	2/102	3.210105e-02	2.054467e-01	0	0	7.488679e+00	2.575257e+01	COL4A2;COL4A4
KEGG_2021_Human	Relaxin signaling pathway	2/129	4.910296e-02	2.618824e-01	0	0	5.888575e+00	1.774720e+01	COL4A2;COL4A4
KEGG_2021_Human	Mucin type O-glycan biosynthesis	1/36	9.445925e-02	4.227021e-01	0	0	1.053439e+01	2.485681e+01	GALNT17
KEGG_2021_Human	Focal adhesion	2/201	1.056755e-01	4.227021e-01	0	0	3.744382e+00	8.415057e+00	COL4A2;COL4A4
KEGG_2021_Human	Other types of O-glycan biosynthesis	1/47	1.215330e-01	4.321173e-01	0	0	8.010870e+00	1.688346e+01	GALNT17
KEGG_2021_Human	Glycosaminoglycan biosynthesis	1/53	1.359639e-01	4.342788e-01	0	0	7.084402e+00	1.413598e+01	HS6ST3
KEGG_2021_Human	Notch signaling pathway	1/59	1.501619e-01	4.342788e-01	0	0	6.349617e+00	1.203913e+01	NUMB
KEGG_2021_Human	Renin secretion	1/69	1.733179e-01	4.342788e-01	0	0	5.413126e+00	9.487195e+00	PDE1C
KEGG_2021_Human	Adherens junction	1/71	1.778742e-01	4.342788e-01	0	0	5.257937e+00	9.078766e+00	PTPRB
KEGG_2021_Human	ErbB signaling pathway	1/85	2.090852e-01	4.342788e-01	0	0	4.378527e+00	6.852454e+00	NRG1
KEGG_2021_Human	Taste transduction	1/86	2.112695e-01	4.342788e-01	0	0	4.326797e+00	6.726528e+00	PDE1C
KEGG_2021_Human	Morphine addiction	1/91	2.221025e-01	4.342788e-01	0	0	4.085391e+00	6.146946e+00	PDE1C
KEGG_2021_Human	Human papillomavirus infection	2/331	2.309305e-01	4.342788e-01	0	0	2.249928e+00	3.297581e+00	COL4A2;COL4A4
KEGG_2021_Human	PI3K-Akt signaling pathway	2/354	2.543725e-01	4.342788e-01	0	0	2.100450e+00	2.875423e+00	COL4A2;COL4A4
KEGG_2021_Human	Ribosome biogenesis in eukaryotes	1/108	2.578531e-01	4.342788e-01	0	0	3.433368e+00	4.653468e+00	SPATA5
KEGG_2021_Human	Purine metabolism	1/129	2.997943e-01	4.558833e-01	0	0	2.867043e+00	3.453808e+00	PDE1C
KEGG_2021_Human	Autophagy	1/137	3.151521e-01	4.558833e-01	0	0	2.697304e+00	3.114576e+00	ATG16L1
KEGG_2021_Human	Spinocerebellar ataxia	1/143	3.264530e-01	4.558833e-01	0	0	2.582551e+00	2.891086e+00	KCND3
KEGG_2021_Human	Cell adhesion molecules	1/148	3.357303e-01	4.558833e-01	0	0	2.494079e+00	2.722155e+00	NRCAM
KEGG_2021_Human	Olfactory transduction	2/440	3.419125e-01	4.558833e-01	0	0	1.680624e+00	1.803646e+00	PDE1C;NCALD
KEGG_2021_Human	Hippo signaling pathway	1/163	3.628161e-01	4.644046e-01	0	0	2.261431e+00	2.292773e+00	LIMD1
KEGG_2021_Human	NOD-like receptor signaling pathway	1/181	3.938903e-01	4.688265e-01	0	0	2.033436e+00	1.894517e+00	ATG16L1
KEGG_2021_Human	Axon guidance	1/182	3.955724e-01	4.688265e-01	0	0	2.022099e+00	1.875339e+00	SEMA3E
KEGG_2021_Human	Pathways in cancer	2/531	4.310844e-01	4.926679e-01	0	0	1.385027e+00	1.165433e+00	COL4A2;COL4A4
KEGG_2021_Human	Calcium signaling pathway	1/240	4.856720e-01	5.271499e-01	0	0	1.526887e+00	1.102751e+00	PDE1C
KEGG_2021_Human	Shigellosis	1/246	4.942030e-01	5.271499e-01	0	0	1.489040e+00	1.049489e+00	ATG16L1
KEGG_2021_Human	MAPK signaling pathway	1/294	5.576304e-01	5.756184e-01	0	0	1.242068e+00	7.254410e-01	MAP4K4
KEGG_2021_Human	Amyotrophic lateral sclerosis	1/364	6.363625e-01	6.363625e-01	0	0	9.989797e-01	4.515257e-01	NRG1
