Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	collagen type IV trimer (GO:0005587)	2/6	6.088022e-04	4.505136e-02	0	0	7.821654e+01	5.791166e+02	COL4A2;COL4A4
GO_Cellular_Component_2021	filtration diaphragm (GO:0036056)	1/5	3.183960e-02	4.692916e-01	0	0	3.880273e+01	1.337547e+02	MAGI2
GO_Cellular_Component_2021	slit diaphragm (GO:0036057)	1/5	3.183960e-02	4.692916e-01	0	0	3.880273e+01	1.337547e+02	MAGI2
GO_Cellular_Component_2021	collagen-containing extracellular matrix (GO:0062023)	6/380	3.676631e-02	4.692916e-01	0	0	2.542976e+00	8.399892e+00	LMAN1;COL24A1;COL4A2;COL4A4;ERBIN;THSD4
GO_Cellular_Component_2021	signal recognition particle, endoplasmic reticulum targeting (GO:0005786)	1/6	3.808578e-02	4.692916e-01	0	0	3.104062e+01	1.014381e+02	SRP54
GO_Cellular_Component_2021	hemidesmosome (GO:0030056)	1/7	4.429197e-02	4.692916e-01	0	0	2.586589e+01	8.062272e+01	ERBIN
GO_Cellular_Component_2021	basement membrane (GO:0005604)	2/52	4.439245e-02	4.692916e-01	0	0	6.242835e+00	1.944447e+01	COL4A4;ERBIN
GO_Cellular_Component_2021	clathrin coat of trans-Golgi network vesicle (GO:0030130)	1/9	5.658541e-02	5.234150e-01	0	0	1.939746e+01	5.570959e+01	NCALD
GO_Cellular_Component_2021	clathrin vesicle coat (GO:0030125)	1/12	7.473197e-02	6.144628e-01	0	0	1.410511e+01	3.658651e+01	NCALD
GO_Cellular_Component_2021	coated vesicle (GO:0030135)	2/84	1.023551e-01	7.574281e-01	0	0	3.800461e+00	8.662416e+00	LMAN1;NUMB
GO_Cellular_Component_2021	condensed nuclear chromosome (GO:0000794)	1/20	1.214471e-01	7.715263e-01	0	0	8.162829e+00	1.720950e+01	LRPPRC
GO_Cellular_Component_2021	asymmetric synapse (GO:0032279)	2/133	2.117839e-01	7.715263e-01	0	0	2.373024e+00	3.683382e+00	KCND3;MAGI2
GO_Cellular_Component_2021	intrinsic component of mitochondrial inner membrane (GO:0031304)	1/39	2.232254e-01	7.715263e-01	0	0	4.077508e+00	6.114523e+00	SFXN1
GO_Cellular_Component_2021	postsynaptic density (GO:0014069)	2/138	2.236154e-01	7.715263e-01	0	0	2.285201e+00	3.422838e+00	KCND3;MAGI2
GO_Cellular_Component_2021	basolateral plasma membrane (GO:0016323)	2/151	2.545786e-01	7.715263e-01	0	0	2.084447e+00	2.851828e+00	SLC13A3;ERBIN
GO_Cellular_Component_2021	endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	1/49	2.720008e-01	7.715263e-01	0	0	3.226400e+00	4.200612e+00	LMAN1
GO_Cellular_Component_2021	endoplasmic reticulum lumen (GO:0005788)	3/285	2.791676e-01	7.715263e-01	0	0	1.653918e+00	2.110304e+00	COL24A1;COL4A2;COL4A4
GO_Cellular_Component_2021	integral component of mitochondrial inner membrane (GO:0031305)	1/51	2.813848e-01	7.715263e-01	0	0	3.097031e+00	3.927135e+00	SFXN1
GO_Cellular_Component_2021	sperm flagellum (GO:0036126)	1/52	2.860318e-01	7.715263e-01	0	0	3.036152e+00	3.800207e+00	RSPH6A
GO_Cellular_Component_2021	ER to Golgi transport vesicle membrane (GO:0012507)	1/54	2.952363e-01	7.715263e-01	0	0	2.921285e+00	3.563907e+00	LMAN1
GO_Cellular_Component_2021	condensed chromosome (GO:0000793)	1/54	2.952363e-01	7.715263e-01	0	0	2.921285e+00	3.563907e+00	LRPPRC
GO_Cellular_Component_2021	integral component of Golgi membrane (GO:0030173)	1/55	2.997943e-01	7.715263e-01	0	0	2.867043e+00	3.453808e+00	LARGE1
GO_Cellular_Component_2021	coated vesicle membrane (GO:0030662)	1/55	2.997943e-01	7.715263e-01	0	0	2.867043e+00	3.453808e+00	LMAN1
GO_Cellular_Component_2021	9+2 motile cilium (GO:0097729)	1/57	3.088228e-01	7.715263e-01	0	0	2.764369e+00	3.248100e+00	RSPH6A
GO_Cellular_Component_2021	microvillus (GO:0005902)	1/57	3.088228e-01	7.715263e-01	0	0	2.764369e+00	3.248100e+00	WWOX
GO_Cellular_Component_2021	caveola (GO:0005901)	1/60	3.221494e-01	7.715263e-01	0	0	2.623411e+00	2.971642e+00	MYOF
GO_Cellular_Component_2021	transport vesicle membrane (GO:0030658)	1/60	3.221494e-01	7.715263e-01	0	0	2.623411e+00	2.971642e+00	LMAN1
GO_Cellular_Component_2021	intrinsic component of Golgi membrane (GO:0031228)	1/60	3.221494e-01	7.715263e-01	0	0	2.623411e+00	2.971642e+00	LARGE1
GO_Cellular_Component_2021	integral component of mitochondrial membrane (GO:0032592)	1/66	3.480424e-01	7.715263e-01	0	0	2.380529e+00	2.512484e+00	SFXN1
GO_Cellular_Component_2021	autophagosome (GO:0005776)	1/69	3.606184e-01	7.715263e-01	0	0	2.275161e+00	2.320516e+00	TBC1D5
GO_Cellular_Component_2021	glutamatergic synapse (GO:0098978)	1/69	3.606184e-01	7.715263e-01	0	0	2.275161e+00	2.320516e+00	PTPRD
GO_Cellular_Component_2021	voltage-gated potassium channel complex (GO:0008076)	1/73	3.770128e-01	7.715263e-01	0	0	2.148329e+00	2.095644e+00	KCND3
GO_Cellular_Component_2021	bicellular tight junction (GO:0005923)	1/78	3.969202e-01	7.715263e-01	0	0	2.008320e+00	1.855728e+00	MAGI2
GO_Cellular_Component_2021	COPII-coated ER to Golgi transport vesicle (GO:0030134)	1/79	4.008253e-01	7.715263e-01	0	0	1.982472e+00	1.812434e+00	LMAN1
GO_Cellular_Component_2021	clathrin-coated vesicle (GO:0030136)	1/80	4.047053e-01	7.715263e-01	0	0	1.957278e+00	1.770546e+00	NUMB
GO_Cellular_Component_2021	potassium channel complex (GO:0034705)	1/80	4.047053e-01	7.715263e-01	0	0	1.957278e+00	1.770546e+00	KCND3
GO_Cellular_Component_2021	plasma membrane raft (GO:0044853)	1/82	4.123907e-01	7.715263e-01	0	0	1.908758e+00	1.690747e+00	MYOF
GO_Cellular_Component_2021	actin-based cell projection (GO:0098858)	1/83	4.161963e-01	7.715263e-01	0	0	1.885385e+00	1.652725e+00	WWOX
GO_Cellular_Component_2021	nuclear chromosome (GO:0000228)	1/83	4.161963e-01	7.715263e-01	0	0	1.885385e+00	1.652725e+00	LRPPRC
GO_Cellular_Component_2021	tight junction (GO:0070160)	1/85	4.237345e-01	7.715263e-01	0	0	1.840309e+00	1.580178e+00	MAGI2
GO_Cellular_Component_2021	lysosomal lumen (GO:0043202)	1/86	4.274673e-01	7.715263e-01	0	0	1.818566e+00	1.545559e+00	GPC5
GO_Cellular_Component_2021	cell-substrate junction (GO:0030055)	3/394	4.685377e-01	8.026899e-01	0	0	1.186214e+00	8.993144e-01	NUMB;ERBIN;MAP4K4
GO_Cellular_Component_2021	apical junction complex (GO:0043296)	1/98	4.704321e-01	8.026899e-01	0	0	1.592622e+00	1.201002e+00	MAGI2
GO_Cellular_Component_2021	Golgi lumen (GO:0005796)	1/100	4.772751e-01	8.026899e-01	0	0	1.560290e+00	1.154088e+00	GPC5
GO_Cellular_Component_2021	dendrite (GO:0030425)	2/270	5.217936e-01	8.580606e-01	0	0	1.151898e+00	7.492902e-01	HTR1E;MAGI2
GO_Cellular_Component_2021	mitochondrial outer membrane (GO:0005741)	1/126	5.586414e-01	8.986840e-01	0	0	1.234125e+00	7.185663e-01	FAM210B
GO_Cellular_Component_2021	organelle outer membrane (GO:0031968)	1/142	6.023287e-01	9.483473e-01	0	0	1.093196e+00	5.541978e-01	FAM210B
GO_Cellular_Component_2021	microtubule cytoskeleton (GO:0015630)	2/331	6.326003e-01	9.752588e-01	0	0	9.354044e-01	4.283371e-01	SPATA5;LRPPRC
GO_Cellular_Component_2021	vacuolar lumen (GO:0005775)	1/161	6.486647e-01	9.796161e-01	0	0	9.624512e-01	4.165867e-01	GPC5
GO_Cellular_Component_2021	microtubule (GO:0005874)	1/182	6.936657e-01	9.807721e-01	0	0	8.498791e-01	3.108562e-01	LRPPRC
GO_Cellular_Component_2021	neuron projection (GO:0043005)	3/556	6.996892e-01	9.807721e-01	0	0	8.317403e-01	2.970302e-01	HTR1E;MAGI2;NRCAM
GO_Cellular_Component_2021	late endosome (GO:0005770)	1/189	7.073560e-01	9.807721e-01	0	0	8.179438e-01	2.831895e-01	MAGI2
GO_Cellular_Component_2021	spindle (GO:0005819)	1/192	7.130358e-01	9.807721e-01	0	0	8.049738e-01	2.722611e-01	SPATA5
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	2/387	7.159018e-01	9.807721e-01	0	0	7.970549e-01	2.663855e-01	NUMB;MAP4K4
GO_Cellular_Component_2021	integral component of plasma membrane (GO:0005887)	8/1454	7.289522e-01	9.807721e-01	0	0	8.424494e-01	2.663379e-01	PTPRD;PTPRT;HTR1E;KCND3;FCRL4;ADORA1;SEMA3E;NRCAM
GO_Cellular_Component_2021	integral component of organelle membrane (GO:0031301)	1/214	7.514764e-01	9.893488e-01	0	0	7.210241e-01	2.060077e-01	LARGE1
GO_Cellular_Component_2021	intracellular organelle lumen (GO:0070013)	4/848	8.018565e-01	9.893488e-01	0	0	7.214028e-01	1.593042e-01	COL24A1;COL4A2;COL4A4;GPC5
GO_Cellular_Component_2021	polymeric cytoskeletal fiber (GO:0099513)	1/256	8.112304e-01	9.893488e-01	0	0	6.009804e-01	1.257270e-01	LRPPRC
GO_Cellular_Component_2021	Golgi membrane (GO:0000139)	2/472	8.118593e-01	9.893488e-01	0	0	6.500586e-01	1.354906e-01	LMAN1;LARGE1
GO_Cellular_Component_2021	lysosome (GO:0005764)	2/477	8.164944e-01	9.893488e-01	0	0	6.430501e-01	1.303689e-01	GPC5;ITFG2
GO_Cellular_Component_2021	lytic vacuole membrane (GO:0098852)	1/267	8.243658e-01	9.893488e-01	0	0	5.758047e-01	1.112115e-01	ITFG2
GO_Cellular_Component_2021	cell-cell junction (GO:0005911)	1/271	8.289139e-01	9.893488e-01	0	0	5.671586e-01	1.064211e-01	MAGI2
GO_Cellular_Component_2021	bounding membrane of organelle (GO:0098588)	3/767	8.765951e-01	9.984721e-01	0	0	5.954562e-01	7.842762e-02	LMAN1;TBC1D5;LARGE1
GO_Cellular_Component_2021	endosome membrane (GO:0010008)	1/325	8.800051e-01	9.984721e-01	0	0	4.713301e-01	6.024899e-02	TBC1D5
GO_Cellular_Component_2021	lysosomal membrane (GO:0005765)	1/330	8.838879e-01	9.984721e-01	0	0	4.640483e-01	5.727516e-02	ITFG2
